loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 10, 125719739,  -1,   2,  -7,   0,   0,   0,  -4,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 770,   1,  -1,   6,  15,  -6, 2051, 176, 180, 180, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 11, 125720723,  -1,   1,  -7,   0,   0,   0,  -4,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 770,   1,  -1,   4,  26,   4, 2040, 171, 181, 174, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 12, 125721708,  -1,   0,  -6,   0,   0,   0,  -4,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,   1,   0,   4,  44,  27, 2033, 164, 179, 168, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 13, 125722691,   0,   0,  -5,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,   0,   0,   2,  66,  38, 2036, 158, 174, 164, 160, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 14, 125723675,   0,   0,  -4,   0,   0,   0,   1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,   0,   0,   1,  67,  51, 2036, 158, 170, 168, 164, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 15, 125724659,   1,   1,  -2,   0,   0,   0,   3,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,  -1,  -1,   0,  67,  51, 2036, 158, 161, 170, 164, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 16, 125725643,   1,   1,  -1,   0,   0,   0,   3,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,   0,  -1,  -2,  56,  48, 2037, 163, 158, 171, 164, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 17, 125726628,   1,   1,   1,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,   0,  -1,  -3,  26,  38, 2040, 166, 158, 169, 165, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 18, 125727610,   1,   1,   2,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.35, 771,   0,  -1,  -3, -27,  28, 2041, 168, 158, 166, 166, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 19, 125728594,   0,   0,   5,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,   0,   0,  -6, -46,  36, 2037, 167, 162, 158, 171, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 20, 125729578,  -1,  -4,   7,   0,   0,   0,  -2, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,   1,   3,  -8,   4,  53, 2046, 177, 191, 158, 199, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 21, 125730563,   1,  -5,   8,   0,   0,   0,  -2, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,   0,   3,  -5,  26,  71, 2048, 175, 198, 158, 211, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 22, 125731547,   1,  -1,   6,   0,   0,   0,   1,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,   0,   1,  -3,  38,  38, 2022, 166, 169, 158, 186, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 23, 125732530,   1,   1,   5,   0,   0,   0,   2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,  -1,  -1,  -3,  32,  11, 2035, 179, 158, 174, 174, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 24, 125733514,   1,   4,   3,   0,   0,   0,   1,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,   0,  -3,   1, -29, -35, 2022, 197, 158, 195, 167, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 25, 125734498,   1,   6,   1,   0,   0,   0,   2,  18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 245.5, 0.25, 771,  -1,  -4,   1, -49, -85, 2017, 205, 158, 210, 166, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 26, 125735482,   2,   3,  -2,   0,   0,   0,   2,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 771,  -1,  -2,   4, -58, -74, 2051, 183, 158, 194, 163, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 27, 125736466,   2,   0,  -3,   0,   0,   0,   4,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,  -2,   0,   3, -78, -96, 2060, 158, 165, 177, 171, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 28, 125737450,   1,  -1,  -3,   0,   0,   0,   2,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,  -1,   1,   2, -20, -70, 2063, 158, 180, 169, 179, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 29, 125738434,  -1,  -5,  -3,   0,   0,   0,  -4, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   1,   3,   1,  30, -24, 2062, 163, 207, 158, 191, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 30, 125739418,  -2,  -5,  -2,   0,   0,   0,  -9, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   2,   3,   1, 108,  33, 2085, 176, 222, 158, 195, 9185, ANGLE_MODE, 0, IDLE, 1, 1
 31, 125740402,   0,  -2,  -1,   0,   0,   0,  -4,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   0,   1,  -2, 108,  33, 2085, 163, 187, 158, 176, 9185, ANGLE_MODE, 0, IDLE, 1, 1
128, 125741386,   1,   2,   0,   0,   0,   0,  -1,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   0,  -1,   0, 159,  31, 2076, 169, 158, 168, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
129, 125742370,   1,   3,   2,   0,   0,   0,   4,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,  -1,  -2,  -4,  90,  20, 2070, 191, 158, 196, 170, 9185, ANGLE_MODE, 0, IDLE, 1, 1
130, 125743354,   2,   4,   2,   0,   0,   0,   3,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,  -1,  -3,  -1,  88,   4, 2077, 200, 158, 204, 171, 9185, ANGLE_MODE, 0, IDLE, 1, 1
131, 125744338,   0,   1,   2,   0,   0,   0,   2,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   0,  -1,  -2,  34,  13, 2091, 180, 158, 179, 167, 9185, ANGLE_MODE, 0, IDLE, 1, 1
132, 125745322,  -1,  -1,   3,   0,   0,   0,  -2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   1,   1,  -5,  -5,   3, 2098, 169, 170, 158, 172, 9185, ANGLE_MODE, 0, IDLE, 1, 1
133, 125746306,   0,  -2,   3,   0,   0,   0,  -4,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   0,   1,  -1, -56, -41, 2128, 171, 186, 158, 185, 9185, ANGLE_MODE, 0, IDLE, 1, 1
134, 125747290,  -1,  -3,   4,   0,   0,   0,  -4,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.25, 772,   1,   2,  -2,   5,  18, 2159, 174, 190, 158, 187, 9185, ANGLE_MODE, 0, IDLE, 1, 1
135, 125748274,   1,   0,   2,   0,   0,   0,   2,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 772,  -1,   0,   1, -23,  83, 2172, 158, 162, 161, 172, 9185, ANGLE_MODE, 0, IDLE, 1, 1
136, 125749258,   1,   2,   0,   0,   0,   0,   4,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 772,  -1,  -1,   1,  20, 144, 2175, 170, 158, 180, 168, 9185, ANGLE_MODE, 0, IDLE, 1, 1
137, 125750242,   3,   3,  -2,   0,   0,   0,   6,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 772,  -2,  -2,   3, -32, 119, 2137, 177, 158, 197, 171, 9185, ANGLE_MODE, 0, IDLE, 1, 1
138, 125751227,   1,   2,  -3,   0,   0,   0,   2,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 773,  -1,  -1,   3, -32, 119, 2137, 168, 158, 179, 159, 9185, ANGLE_MODE, 0, IDLE, 1, 1
139, 125752210,   2,  -1,  -4,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 773,  -1,   0,   4, -95, 103, 2130, 158, 168, 173, 168, 9185, ANGLE_MODE, 0, IDLE, 1, 1
140, 125753193,   1,  -1,  -4,   0,   0,   0,  -1,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 773,   0,   1,   2, -115,  45, 2106, 158, 176, 166, 168, 9185, ANGLE_MODE, 0, IDLE, 1, 1
141, 125754177,   0,   0,  -4,   0,   0,   0,  -2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 1.12, 773,   0,   0,   1, -104,   2, 2113, 158, 170, 161, 159, 9185, ANGLE_MODE, 0, IDLE, 1, 1
142, 125755161,  -2,   3,  -3,   0,   0,   0,  -6,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   2,  -2,   2, -60, -28, 2101, 187, 180, 176, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
143, 125756147,  -2,   4,  -2,   0,   0,   0,  -6,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   2,  -3,   1, -86, -34, 2103, 198, 178, 187, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
144, 125757129,   0,   5,  -1,   0,   0,   0,  -3,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,  -3,  -1, -91, -24, 2124, 196, 167, 192, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
145, 125758113,   0,   1,   0,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,   0,  -2, -82, -25, 2173, 166, 160, 165, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
146, 125759097,   1,  -3,   1,   0,   0,   0,   2, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,   2,  -3, -55, -23, 2211, 158, 182, 160, 190, 9185, ANGLE_MODE, 0, IDLE, 1, 1
147, 125760081,   0,  -8,   2,   0,   0,   0,   3, -23,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,   5,  -3, -75, -66, 2235, 158, 211, 159, 221, 9185, ANGLE_MODE, 0, IDLE, 1, 1
148, 125761079,   1,  -7,   3,   0,   0,   0,   2, -24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,   5,  -2, -27, -77, 2232, 158, 210, 158, 221, 9185, ANGLE_MODE, 0, IDLE, 1, 1
149, 125762049,   0,  -3,   2,   0,   0,   0,   2, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,   2,  -1,   3, -88, 2229, 158, 183, 158, 191, 9185, ANGLE_MODE, 0, IDLE, 1, 1
150, 125763033,   2,   3,   1,   0,   0,   0,   3,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,  -1,  -2,   0,   4, -71, 2221, 180, 158, 187, 169, 9185, ANGLE_MODE, 0, IDLE, 1, 1
151, 125764017,   1,   6,   0,   0,   0,   0,   2,  23,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,  -4,   1, -15, -32, 2204, 214, 158, 218, 163, 9185, ANGLE_MODE, 0, IDLE, 1, 1
152, 125765001,   0,   7,   0,   0,   0,   0,   0,  25,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,  -4,   1, -45,   3, 2202, 218, 159, 218, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
153, 125765989,  -1,   3,   0,   0,   0,   0,  -2,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   1,  -2,   0, -36,  16, 2208, 198, 165, 193, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
154, 125766969,   0,  -1,   0,   0,   0,   0,  -2,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.12, 773,   0,   1,   0, -36,  16, 2208, 160, 167, 158, 164, 9185, ANGLE_MODE, 0, IDLE, 1, 1
155, 125767953,   1,  -5,   1,   0,   0,   0,   0, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 773,   0,   4,  -1,  -8,  17, 2228, 158, 200, 159, 202, 9185, ANGLE_MODE, 0, IDLE, 1, 1
156, 125768937,   0,  -5,   1,   0,   0,   0,   0, -21,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 773,   0,   4,  -1,   2,  30, 2235, 159, 206, 158, 208, 9185, ANGLE_MODE, 0, IDLE, 1, 1
157, 125769921,  -1,  -2,   0,   0,   0,   0,  -2, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 773,   1,   2,   2,  61,  34, 2245, 164, 189, 158, 183, 9185, ANGLE_MODE, 0, IDLE, 1, 1
158, 125770906,   0,   1,  -2,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 773,   0,  -1,   1, 101,  31, 2268, 165, 161, 168, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
159, 125771889,   0,   2,  -1,   0,   0,   0,  -1,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 774,   0,  -1,   1, 133,  19, 2271, 178, 162, 180, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
256, 125772874,   1,   1,  -1,   0,   0,   0,   2,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 774,  -1,  -1,   0, 168,  34, 2290, 173, 158, 181, 160, 9185, ANGLE_MODE, 0, IDLE, 1, 1
257, 125773857,   1,  -1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.0, 1.97, 774,  -1,   1,  -1, 241,  27, 2322, 158, 160, 164, 165, 9185, ANGLE_MODE, 0, IDLE, 1, 1
258, 125774840,   1,  -3,   0,   0,   0,   0,   2,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,  -1,   2,  -1, 258,  60, 2340, 158, 174, 164, 180, 9185, ANGLE_MODE, 0, IDLE, 1, 1
259, 125775827,   0,  -2,   0,   0,   0,   0,   0,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,   2,   0, 290, 106, 2338, 158, 175, 159, 176, 9185, ANGLE_MODE, 0, IDLE, 1, 1
260, 125776809,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,   0,   2, 268, 134, 2325, 160, 161, 160, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
261, 125777792,   1,   5,  -2,   0,   0,   0,   0,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,  -3,   3, 215, 158, 2337, 188, 162, 193, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
262, 125778776,   0,   7,  -4,   0,   0,   0,   0,  20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,  -4,   4,  74, 132, 2368, 208, 166, 215, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
263, 125779760,  -1,   7,  -3,   0,   0,   0,  -3,  19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   1,  -5,   1, -39, 122, 2416, 217, 173, 214, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
264, 125780746,  -1,   4,  -2,   0,   0,   0,  -3,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,  -3,   0, -39, 122, 2416, 191, 168, 189, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
265, 125781729,   0,  -3,  -1,   0,   0,   0,  -2,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,   2,   0, -59,  97, 2454, 160, 184, 158, 179, 9185, ANGLE_MODE, 0, IDLE, 1, 1
266, 125782712,   2,  -6,  -1,   0,   0,   0,   4, -24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,  -1,   4,   0, -97,  93, 2492, 158, 216, 171, 226, 9185, ANGLE_MODE, 0, IDLE, 1, 1
267, 125783696,   2,  -7,   0,   0,   0,   0,   6, -26,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,  -2,   4,   0, -27,  79, 2497, 158, 221, 175, 236, 9185, ANGLE_MODE, 0, IDLE, 1, 1
268, 125784680,   1,  -6,   0,   0,   0,   0,   5, -19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,  -1,   4,  -1,  66,  86, 2473, 158, 205, 169, 217, 9185, ANGLE_MODE, 0, IDLE, 1, 1
269, 125785666,   0,  -2,   1,   0,   0,   0,  -1,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,   2,  -2,  75, 110, 2440, 161, 179, 158, 179, 9185, ANGLE_MODE, 0, IDLE, 1, 1
270, 125786650,   0,   4,   1,   0,   0,   0,  -3,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   0,  -3,  -2,  81,  96, 2395, 194, 162, 185, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
271, 125787632,  -1,   5,   2,   0,   0,   0,  -5,  21,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 1.97, 774,   1,  -3,  -3,  51,  88, 2409, 219, 164, 204, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
272, 125788616,   1,   6,   3,   0,   0,   0,  -2,  22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 774,   0,  -4,  -3, -36, 100, 2440, 217, 158, 209, 161, 9185, ANGLE_MODE, 0, IDLE, 1, 1
273, 125789600,   2,   5,   3,   0,   0,   0,   2,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 774,  -1,  -3,  -2, -110,  84, 2494, 203, 158, 205, 171, 9185, ANGLE_MODE, 0, IDLE, 1, 1
274, 125790584,   1,   2,   3,   0,   0,   0,   4,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 774,  -1,  -1,  -1, -156,  72, 2534, 174, 158, 179, 172, 9185, ANGLE_MODE, 0, IDLE, 1, 1
275, 125791569,   1,  -2,   2,   0,   0,   0,   2,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 775,   0,   1,   0, -198,  79, 2570, 158, 175, 160, 184, 9185, ANGLE_MODE, 0, IDLE, 1, 1
276, 125792552,   0,  -4,   1,   0,   0,   0,   0, -18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 775,   0,   3,   1, -197,  69, 2581, 159, 200, 158, 201, 9185, ANGLE_MODE, 0, IDLE, 1, 1
277, 125793536,  -1,  -6,   0,   0,   0,   0,  -3, -21,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 775,   1,   4,   1, -196,  52, 2572, 165, 215, 158, 207, 9185, ANGLE_MODE, 0, IDLE, 1, 1
278, 125794520,  -2,  -5,   0,   0,   0,   0,  -5, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.2, 0.72, 775,   1,   3,   0, -196,  52, 2572, 170, 211, 158, 198, 9185, ANGLE_MODE, 0, IDLE, 1, 1
279, 125795506,  -1,  -3,   0,   0,   0,   0,  -4,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,   1,   2,   0, -180,  52, 2539, 165, 186, 158, 177, 9185, ANGLE_MODE, 0, IDLE, 1, 1
280, 125796489,   0,   1,  -1,   0,   0,   0,   0,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,   0,   0,   1, -145,  46, 2482, 168, 159, 170, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
281, 125797472,   1,   3,  -2,   0,   0,   0,   2,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,  -1,  -2,   2, -129,  70, 2422, 185, 158, 195, 160, 9185, ANGLE_MODE, 0, IDLE, 1, 1
282, 125798456,   1,   5,  -2,   0,   0,   0,   4,  19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,  -1,  -3,   2, -96,  57, 2364, 200, 158, 213, 162, 9185, ANGLE_MODE, 0, IDLE, 1, 1
283, 125799439,   1,   4,  -3,   0,   0,   0,   3,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,  -1,  -3,   2, -109,  66, 2315, 192, 158, 204, 161, 9185, ANGLE_MODE, 0, IDLE, 1, 1
284, 125800423,   0,   2,  -2,   0,   0,   0,   1,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,   0,  -1,   0, -115,  52, 2253, 173, 159, 179, 158, 9185, ANGLE_MODE, 0, IDLE, 1, 1
285, 125801409,   0,  -1,  -2,   0,   0,   0,  -1,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,   0,   1,   1, -150,  73, 2225, 158, 173, 159, 168, 9185, ANGLE_MODE, 0, IDLE, 1, 1
286, 125802391,   0,  -4,  -1,   0,   0,   0,  -2, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.1, 0.72, 775,   0,   3,   0, -98,  51, 2218, 160, 197, 158, 190, 9185, ANGLE_MODE, 0, IDLE, 1, 1
