loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 11, 137206563,   0,   0,  -7,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,   0,   4,   7, -12, 2014, 158, 177, 168, 161, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 12, 137207548,  -2,   0,  -6,   0,   0,   0,  -5,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   1,   0,   3,  -5,   3, 2007, 167, 182, 165, 158, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 13, 137208531,  -2,  -1,  -4,   0,   0,   0,  -7,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   2,   1,   1,   0,  23, 2008, 170, 184, 160, 158, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 14, 137209515,  -2,  -1,  -2,   0,   0,   0,  -6,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   1,   1,  -1,  -2,  47, 2017, 167, 181, 158, 163, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 15, 137210499,   0,  -1,   0,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,   1,  -2,  -9,  75, 2023, 159, 167, 158, 165, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 16, 137211483,   1,   0,   2,   0,   0,   0,   3,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,   0,  -4, -22,  75, 2018, 159, 158, 163, 170, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 17, 137212469,   1,   0,   4,   0,   0,   0,   4,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,   0,  -5, -39,  55, 2014, 167, 158, 168, 174, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 18, 137213451,   1,  -1,   5,   0,   0,   0,   4,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,   0,  -5,  13, -45, 2024, 168, 158, 167, 176, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 19, 137214435,   0,   0,   7,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,   0,  -7, -15, -89, 2031, 173, 158, 164, 174, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 20, 137215419,   1,   3,   9,   0,   0,   0,   0,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,  -2,  -8,  42,  -7, 2021, 191, 158, 177, 176, 29329, ANGLE_MODE, 0, IDLE, 1, 1
 21, 137216403,   0,   1,   9,   0,   0,   0,   0,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 794,   0,  -1,  -5,   2,  15, 2001, 189, 158, 172, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 22, 137217387,   1,   2,   7,   0,   0,   0,   2,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 795,  -1,  -1,  -3,   2,  15, 2001, 186, 158, 178, 178, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 23, 137218371,   2,   4,   5,   0,   0,   0,   3,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 795,  -1,  -3,  -1, -17,   7, 2009, 192, 158, 191, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 24, 137219355,   3,   3,   2,   0,   0,   0,   6,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 3.00, 795,  -2,  -2,   2,   5,  33, 2056, 180, 158, 194, 179, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 25, 137220339,   2,   4,   0,   0,   0,   0,   5,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.02, 795,  -2,  -2,   2, -79, -55, 2057, 173, 158, 186, 170, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 26, 137221323,   2,   1,  -3,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.02, 795,  -2,   0,   6, -30, -81, 2065, 158, 164, 172, 167, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 27, 137222308,   2,  -4,  -5,   0,   0,   0,   2, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.02, 795,  -1,   3,   4,  30, -134, 2084, 158, 204, 176, 202, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 28, 137223291,   1,  -5,  -6,   0,   0,   0,  -2, -19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.02, 795,  -1,   3,   5,  94, -130, 2074, 158, 214, 168, 202, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 29, 137224275,   0,  -2,  -6,   0,   0,   0,  -4, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.6, 1.02, 795,   0,   2,   3, 150, -55, 2058, 158, 196, 162, 178, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 30, 137225259,  -2,  -2,  -4,   0,   0,   0,  -8,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   1,   1,   2, 209,  21, 2012, 168, 189, 158, 163, 29330, ANGLE_MODE, 0, IDLE, 1, 1
 31, 137226243,  -3,   0,  -2,   0,   0,   0, -10,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   2,   0,  -2, 252,  44, 1983, 182, 185, 163, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
128, 137227228,  -1,   3,   0,   0,   0,   0,  -7,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   1,  -2,   0, 257,  66, 1970, 196, 174, 181, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
129, 137228212,   2,   6,  -1,   0,   0,   0,   3,  18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,  -1,  -4,   1, 237,  57, 1936, 201, 158, 212, 166, 29330, ANGLE_MODE, 0, IDLE, 1, 1
130, 137229194,   1,   5,   2,   0,   0,   0,   4,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,  -1,  -3,  -4, 184,  69, 1903, 200, 158, 207, 171, 29330, ANGLE_MODE, 0, IDLE, 1, 1
131, 137230178,   2,   3,   2,   0,   0,   0,   5,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,  -1,  -2,  -1,  53,  87, 1881, 181, 158, 190, 173, 29330, ANGLE_MODE, 0, IDLE, 1, 1
132, 137231162,   1,   0,   3,   0,   0,   0,   3,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   0,   0,  -4,  30,  15, 1872, 160, 158, 160, 170, 29330, ANGLE_MODE, 0, IDLE, 1, 1
133, 137232148,  -1,  -2,   4,   0,   0,   0,  -1, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   1,   2,  -4, -47,  77, 1874, 169, 185, 158, 190, 29330, ANGLE_MODE, 0, IDLE, 1, 1
134, 137233130,  -2,  -4,   4,   0,   0,   0,  -7, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   2,   3,  -3, -47,  77, 1874, 183, 215, 158, 205, 29330, ANGLE_MODE, 0, IDLE, 1, 1
135, 137234114,  -1,  -4,   4,   0,   0,   0,  -4, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   1,   3,  -2, -111, 171, 1889, 175, 202, 158, 200, 29330, ANGLE_MODE, 0, IDLE, 1, 1
136, 137235098,   3,  -3,   3,   0,   0,   0,   3, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,  -2,   2,  -1, -123, 112, 1910, 158, 177, 164, 194, 29330, ANGLE_MODE, 0, IDLE, 1, 1
137, 137236082,   2,  -4,   2,   0,   0,   0,   6,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,  -1,   3,  -1, -42,  24, 1933, 158, 174, 169, 194, 29330, ANGLE_MODE, 0, IDLE, 1, 1
138, 137237069,   3,  -3,   1,   0,   0,   0,   7,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,  -2,   2,   0, -35,  54, 1945, 158, 166, 174, 186, 29330, ANGLE_MODE, 0, IDLE, 1, 1
139, 137238050,  -1,  -2,   1,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   1,   1,   0,  73, 102, 1938, 162, 161, 158, 160, 29330, ANGLE_MODE, 0, IDLE, 1, 1
140, 137239034,  -1,   0,   0,   0,   0,   0,  -3,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.02, 795,   0,   0,   1, 115, 156, 1907, 176, 165, 169, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
141, 137240018,   0,   2,   0,   0,   0,   0,  -3,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.60, 795,   0,  -1,   0, 161, 188, 1865, 189, 163, 184, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
142, 137241002,   2,   4,  -1,   0,   0,   0,   1,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.60, 795,  -1,  -3,   1, 174, 237, 1833, 193, 158, 201, 163, 29330, ANGLE_MODE, 0, IDLE, 1, 1
143, 137241990,   1,   4,  -2,   0,   0,   0,   2,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.60, 795,  -1,  -3,   3, 157, 251, 1836, 191, 158, 200, 161, 29330, ANGLE_MODE, 0, IDLE, 1, 1
144, 137242970,   0,   3,  -3,   0,   0,   0,   0,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.60, 795,   0,  -2,   3, 104, 199, 1855, 182, 163, 188, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
145, 137243954,  -1,   1,  -3,   0,   0,   0,  -2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.60, 795,   1,   0,   2,  60, 128, 1858, 168, 169, 169, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
146, 137244938,  -2,  -3,  -3,   0,   0,   0,  -6, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.8, 1.60, 795,   2,   2,   2, -10, 105, 1877, 169, 199, 158, 177, 29330, ANGLE_MODE, 0, IDLE, 1, 1
147, 137245922,  -3,  -4,  -3,   0,   0,   0,  -8, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,   2,   3,   1, -58,  80, 1901, 173, 217, 158, 192, 29330, ANGLE_MODE, 0, IDLE, 1, 1
148, 137246909,  -3,  -5,  -2,   0,   0,   0,  -6, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,   2,   3,   1, -61,  43, 1946, 171, 215, 158, 194, 29330, ANGLE_MODE, 0, IDLE, 1, 1
149, 137247890,   0,  -3,  -2,   0,   0,   0,  -1, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,   0,   2,   2, -61,  43, 1946, 158, 189, 161, 183, 29330, ANGLE_MODE, 0, IDLE, 1, 1
150, 137248874,   3,   0,  -3,   0,   0,   0,   7,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,  -2,   0,   2, -84,  -8, 1954, 158, 161, 182, 175, 29330, ANGLE_MODE, 0, IDLE, 1, 1
151, 137249858,   5,   4,  -3,   0,   0,   0,  13,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,  -3,  -2,   2, -64, -24, 1970, 183, 158, 222, 186, 29330, ANGLE_MODE, 0, IDLE, 1, 1
152, 137250842,   4,   4,  -2,   0,   0,   0,  13,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,  -3,  -2,   1, -20, -33, 1966, 190, 158, 228, 187, 29330, ANGLE_MODE, 0, IDLE, 1, 1
153, 137251827,   1,   3,  -1,   0,   0,   0,   4,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 795,  -1,  -2,  -2,  14, -18, 1939, 187, 158, 198, 167, 29330, ANGLE_MODE, 0, IDLE, 1, 1
154, 137252810,  -2,   1,   1,   0,   0,   0,  -7,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,   2,  -1,  -3,  51,  18, 1931, 188, 173, 169, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
155, 137253794,  -4,  -2,   3,   0,   0,   0, -14,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,   3,   1,  -3,  46,  62, 1914, 196, 206, 158, 177, 29330, ANGLE_MODE, 0, IDLE, 1, 1
156, 137254778,  -2,  -3,   3,   0,   0,   0, -10, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,   1,   2,  -3,  58,  43, 1883, 187, 207, 158, 191, 29330, ANGLE_MODE, 0, IDLE, 1, 1
157, 137255762,   1,  -1,   3,   0,   0,   0,  -2,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,   0,   1,  -1,  64,  39, 1856, 165, 179, 158, 182, 29330, ANGLE_MODE, 0, IDLE, 1, 1
158, 137256748,   3,  -1,   2,   0,   0,   0,   7,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,  -2,   1,   0,  48,  76, 1844, 158, 165, 173, 186, 29330, ANGLE_MODE, 0, IDLE, 1, 1
159, 137257731,   3,   0,   0,   0,   0,   0,   8,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,  -2,   0,   1,  70, 112, 1848, 158, 158, 179, 179, 29330, ANGLE_MODE, 0, IDLE, 1, 1
256, 137258714,   0,   0,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 1.60, 796,   0,   0,   0,  30, 124, 1861, 163, 158, 167, 162, 29330, ANGLE_MODE, 0, IDLE, 1, 1
257, 137259698,  -2,   1,   1,   0,   0,   0,  -5,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 0.90, 796,   1,  -1,  -1,  30, 124, 1861, 181, 169, 168, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
258, 137260681,  -3,   0,   2,   0,   0,   0,  -7,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 0.90, 796,   2,   0,  -4,  -6, 130, 1872, 183, 173, 160, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
259, 137261667,  -1,   1,   3,   0,   0,   0,  -6,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 0.90, 796,   1,  -1,  -3, -22, 149, 1867, 178, 165, 160, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
260, 137262651,   1,   2,   4,   0,   0,   0,   1,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 0.90, 796,   0,  -1,  -3, -62, 133, 1843, 178, 158, 173, 167, 29330, ANGLE_MODE, 0, IDLE, 1, 1
261, 137263633,   3,   2,   3,   0,   0,   0,   7,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 0.90, 796,  -2,  -1,   0, -65, 117, 1785, 178, 158, 190, 181, 29330, ANGLE_MODE, 0, IDLE, 1, 1
262, 137264617,   1,  -1,   1,   0,   0,   0,   6,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.3, 0.90, 796,  -1,   1,   0, -58,  78, 1709, 158, 159, 169, 175, 29330, ANGLE_MODE, 0, IDLE, 1, 1
263, 137265601,   0,  -3,   1,   0,   0,   0,   1, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   0,   2,   0, -35,  55, 1679, 159, 182, 158, 184, 29330, ANGLE_MODE, 0, IDLE, 1, 1
264, 137266587,  -3,  -6,   1,   0,   0,   0,  -6, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   2,   4,  -1,   0,  38, 1668, 174, 215, 158, 201, 29330, ANGLE_MODE, 0, IDLE, 1, 1
265, 137267571,  -2,  -7,   0,   0,   0,   0,  -7, -19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   1,   5,   2,  39,   4, 1725, 174, 224, 158, 207, 29330, ANGLE_MODE, 0, IDLE, 1, 1
266, 137268553,   0,  -4,  -2,   0,   0,   0,  -2, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   0,   3,   4,  67, -13, 1823, 158, 193, 158, 185, 29330, ANGLE_MODE, 0, IDLE, 1, 1
267, 137269537,   3,   2,  -4,   0,   0,   0,   7,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,  -2,  -1,   5,  85, -55, 1943, 164, 158, 191, 169, 29330, ANGLE_MODE, 0, IDLE, 1, 1
268, 137270521,   3,   6,  -6,   0,   0,   0,   9,  22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,  -2,  -4,   6,  88, -48, 2061, 198, 158, 232, 167, 29330, ANGLE_MODE, 0, IDLE, 1, 1
269, 137271507,   0,   7,  -7,   0,   0,   0,   3,  26,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   0,  -4,   4,  88, -48, 2061, 215, 165, 233, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
270, 137272490,  -2,   8,  -6,   0,   0,   0,  -5,  24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   2,  -5,   2,  23, -41, 2142, 230, 182, 228, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
271, 137273473,  -2,   4,  -4,   0,   0,   0,  -8,  14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   2,  -3,   0, -15,  -9, 2194, 211, 184, 199, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
272, 137274457,  -2,  -2,  -2,   0,   0,   0,  -7,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   1,   1,  -1, -48,  21, 2243, 171, 189, 158, 169, 29330, ANGLE_MODE, 0, IDLE, 1, 1
273, 137275441,   0,  -5,   0,   0,   0,   0,  -1, -20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   0,   3,  -3, -58,  49, 2247, 160, 207, 158, 206, 29330, ANGLE_MODE, 0, IDLE, 1, 1
274, 137276425,   2,  -6,   2,   0,   0,   0,   5, -24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,  -1,   4,  -3, -41,  69, 2207, 158, 210, 168, 227, 29330, ANGLE_MODE, 0, IDLE, 1, 1
275, 137277410,   2,  -5,   3,   0,   0,   0,   8, -20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,  -2,   4,  -2,   0,  36, 2154, 158, 201, 173, 226, 29330, ANGLE_MODE, 0, IDLE, 1, 1
276, 137278393,   1,  -3,   3,   0,   0,   0,   5, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,  -1,   2,  -2,  38,  16, 2084, 158, 180, 164, 196, 29330, ANGLE_MODE, 0, IDLE, 1, 1
277, 137279377,  -1,   0,   3,   0,   0,   0,   0,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.90, 796,   0,   0,  -3,  63, -34, 2037, 169, 158, 163, 163, 29330, ANGLE_MODE, 0, IDLE, 1, 1
278, 137280361,  -2,   2,   3,   0,   0,   0,  -5,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.62, 796,   1,  -1,  -2,  40, -74, 2003, 197, 165, 178, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
279, 137281345,  -1,   3,   3,   0,   0,   0,  -4,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.62, 796,   1,  -2,  -2,  -2, -144, 2012, 202, 162, 187, 158, 29330, ANGLE_MODE, 0, IDLE, 1, 1
280, 137282331,   1,   4,   2,   0,   0,   0,   0,  14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.62, 796,  -1,  -2,   0,  -2, -144, 2012, 194, 158, 193, 165, 29330, ANGLE_MODE, 0, IDLE, 1, 1
281, 137283313,   2,   3,   1,   0,   0,   0,   4,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.62, 796,  -1,  -2,   1, -14, -161, 1996, 184, 158, 193, 171, 29330, ANGLE_MODE, 0, IDLE, 1, 1
282, 137284297,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.0, 0.62, 796,   0,   0,   1, -10, -123, 1968, 158, 158, 161, 161, 29330, ANGLE_MODE, 0, IDLE, 1, 1
283, 137285281,  -2,  -2,  -1,   0,   0,   0,  -3,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   1,   2,   2,  32, -70, 1902, 165, 188, 158, 176, 29330, ANGLE_MODE, 0, IDLE, 1, 1
284, 137286265,  -2,  -4,  -2,   0,   0,   0,  -6, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   1,   3,   2,  67, -30, 1834, 168, 207, 158, 189, 29330, ANGLE_MODE, 0, IDLE, 1, 1
285, 137287250,  -1,  -3,  -2,   0,   0,   0,  -3, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.62, 796,   1,   2,   1,  94, -10, 1773, 163, 196, 158, 184, 29330, ANGLE_MODE, 0, IDLE, 1, 1
