loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 10, 98663375,  -8,  -1,  -4,   0,   0,   0, -23,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   6,   1,   2, -210, 148, 2001, 211, 224, 161, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 11, 98664359,  -8,  -3,  -3,   0,   0,   0, -20,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   5,   2,   1, -215,  87, 1988, 204, 226, 158, 167, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 12, 98665345,  -6,  -3,  -3,   0,   0,   0, -13,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   4,   2,   1, -223,  17, 1982, 188, 213, 158, 173, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 13, 98666328,  -3,  -4,  -2,   0,   0,   0,  -2,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   2,   3,   1, -213, -40, 1990, 163, 192, 158, 178, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 14, 98667311,  -2,  -4,  -2,   0,   0,   0,   6,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   1,   3,   1, -196, -110, 1997, 158, 183, 170, 187, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 15, 98668295,  -2,  -3,  -2,   0,   0,   0,   7,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   2,   2,   0, -193, -156, 2006, 158, 172, 169, 177, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 16, 98669279,  -4,  -1,  -1,   0,   0,   0,   2,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   3,   1,  -1, -192, -185, 2020, 165, 162, 163, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 17, 98670264,  -5,   0,   0,   0,   0,   0,  -3,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   4,   0,  -2, -197, -190, 2030, 186, 173, 170, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 18, 98671248,  -5,   0,   2,   0,   0,   0,  -5,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   4,   0,  -3, -197, -190, 2030, 192, 175, 168, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 19, 98672230,  -4,  -1,   3,   0,   0,   0,  -2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,   3,   1,  -3, -163, -199, 2037, 175, 164, 158, 159, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 20, 98673214,   1,  -2,   3,   0,   0,   0,   9,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,  -1,   2,  -2, -130, -181, 2028, 158, 158, 172, 184, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 21, 98674198,   7,  -4,   1,   0,   0,   0,  24,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,  -5,   3,   2, -44, -118, 2030, 158, 174, 215, 236, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 22, 98675184,   8,  -4,   1,   0,   0,   0,  29,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 8.25, 493,  -6,   3,  -1, -29, -75, 2034, 158, 177, 227, 249, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 23, 98676168,   8,  -1,   1,   0,   0,   0,  23,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 5.65, 493,  -6,   1,  -2, -18, -49, 2009, 158, 158, 215, 221, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 24, 98677150,   4,   1,   3,   0,   0,   0,  11,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 5.65, 493,  -3,   0,  -4, -11,   0, 2028, 176, 158, 199, 192, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 25, 98678134,   3,   6,   6,   0,   0,   0,   0,  17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 5.65, 493,  -2,  -4,  -9, -211,  92, 2058, 212, 158, 206, 173, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 26, 98679118,  -3,  10,  11,   0,   0,   0, -14,  28,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 5.65, 493,   2,  -6, -12, -301, 129, 2077, 260, 168, 209, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 27, 98680102,  -1,   5,  14,   0,   0,   0, -15,  18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.7, 5.65, 493,   1,  -3, -11, -373, 232, 2113, 231, 162, 176, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 28, 98681086,   2,   1,  15,   0,   0,   0,  -6,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -2,  -1, -14, -457, 294, 2162, 194, 158, 159, 181, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 29, 98682070,   5,  -3,  18,   0,   0,   0,   5, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -3,   2, -13, -461, 270, 2212, 174, 169, 158, 221, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 30, 98683054,   7, -10,  17,   0,   0,   0,  13, -29,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -4,   7, -12, -341, 252, 2231, 158, 199, 161, 269, 5185, ANGLE_MODE, 0, IDLE, 1, 1
 31, 98684038,   5, -14,  15,   0,   0,   0,   8, -42,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -3,   9,  -6, -261, 112, 2222, 160, 238, 158, 292, 5185, ANGLE_MODE, 0, IDLE, 1, 1
128, 98685022,  -1, -10,  12,   0,   0,   0,  -3, -32,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   1,   7,  -8, -217, -77, 2251, 190, 246, 158, 262, 5185, ANGLE_MODE, 0, IDLE, 1, 1
129, 98686008,  -6,  -5,  12,   0,   0,   0, -21,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   4,   3,  -8, -217, -77, 2251, 232, 235, 158, 208, 5185, ANGLE_MODE, 0, IDLE, 1, 1
130, 98686990,  -7,  -2,  10,   0,   0,   0, -24,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   5,   1,  -5, -169, -138, 2244, 235, 204, 158, 165, 5185, ANGLE_MODE, 0, IDLE, 1, 1
131, 98687974,  -4,   5,   8,   0,   0,   0, -18,  26,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   3,  -3,  -1, -229, -232, 2263, 258, 184, 202, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
132, 98688958,  -1,   8,   4,   0,   0,   0,  -3,  37,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   1,  -5,   1, -142, -262, 2298, 251, 159, 235, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
133, 98689942,   5,   5,  -1,   0,   0,   0,  13,  28,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -4,  -3,   6, -78, -321, 2317, 217, 158, 255, 190, 5185, ANGLE_MODE, 0, IDLE, 1, 1
134, 98690927,   5,   3,  -6,   0,   0,   0,  17,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -3,  -2,   9, -120, -394, 2314, 173, 158, 226, 188, 5185, ANGLE_MODE, 0, IDLE, 1, 1
135, 98691910,   2,   1,  -9,   0,   0,   0,  11,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,  -1,  -1,   8, -167, -451, 2267, 158, 171, 200, 178, 5185, ANGLE_MODE, 0, IDLE, 1, 1
136, 98692894,  -4,   0, -11,   0,   0,   0,  -6,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   3,   0,  10, -184, -332, 2231, 167, 197, 170, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
137, 98693878,  -4,  -3, -13,   0,   0,   0, -11,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   3,   2,  12, -137, -218, 2197, 163, 211, 160, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
138, 98694862,  -3,  -2, -14,   0,   0,   0, -12, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 5.65, 493,   2,   1,  11, -188, -125, 2166, 162, 214, 160, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
139, 98695847,  -2,  -2, -14,   0,   0,   0,  -4,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 0.00, 493,   1,   1,   9, -164, -67, 2128, 158, 204, 174, 166, 5185, ANGLE_MODE, 0, IDLE, 1, 1
140, 98696830,  -2,  -4, -13,   0,   0,   0,  -4, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 0.00, 493,   2,   3,   8, -122,  33, 2115, 158, 209, 171, 172, 5185, ANGLE_MODE, 0, IDLE, 1, 1
141, 98697814,  -5,  -7, -13,   0,   0,   0,  -5, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 0.00, 493,   4,   4,   9, -71,  74, 2109, 158, 221, 165, 178, 5185, ANGLE_MODE, 0, IDLE, 1, 1
142, 98698798,  -5,  -5, -14,   0,   0,   0,  -8, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 0.00, 493,   3,   3,  11,   2,  14, 2119, 158, 215, 161, 165, 5185, ANGLE_MODE, 0, IDLE, 1, 1
143, 98699782,  -1,   1, -15,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 234.3, 0.00, 493,   1,   0,  11,  32, -85, 2098, 167, 188, 194, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
144, 98700773,   2,   6, -14,   0,   0,   0,   8,  19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,  -4,   9, -16, -145, 2084, 186, 166, 233, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
145, 98701750,   0,   9, -13,   0,   0,   0,  11,  29,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,   0,  -6,   7, -16, -145, 2084, 207, 162, 253, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
146, 98702734,   2,  10, -12,   0,   0,   0,   9,  32,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,  -7,   6, -72, -181, 2097, 216, 159, 260, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
147, 98703718,   1,   5, -11,   0,   0,   0,   7,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,  -3,   8,   4, -205, 2131, 183, 163, 219, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
148, 98704702,   4,   0, -11,   0,   0,   0,   9,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -2,   0,   7, -12, -154, 2170, 158, 181, 202, 185, 5185, ANGLE_MODE, 0, IDLE, 1, 1
149, 98705689,   2,  -3, -10,   0,   0,   0,   6, -19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,   2,   7, -39, -53, 2196, 158, 219, 192, 215, 5185, ANGLE_MODE, 0, IDLE, 1, 1
150, 98706670,   2,  -3,  -9,   0,   0,   0,   3, -22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,   2,   3, -94,  37, 2211, 158, 221, 184, 213, 5185, ANGLE_MODE, 0, IDLE, 1, 1
151, 98707654,   1,  -3,  -7,   0,   0,   0,  -1, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,   2,   3, -101,  45, 2240, 158, 207, 172, 194, 5185, ANGLE_MODE, 0, IDLE, 1, 1
152, 98708638,   2,   1,  -6,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,  -1,   2, -196,  40, 2240, 158, 173, 172, 166, 5185, ANGLE_MODE, 0, IDLE, 1, 1
153, 98709622,  -1,   4,  -3,   0,   0,   0,  -4,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,   1,  -3,  -1, -311,  47, 2195, 190, 172, 187, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
154, 98710609,   0,   2,  -2,   0,   0,   0,  -5,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,   0,  -1,   0, -338,  89, 2167, 188, 171, 183, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
155, 98711590,  -2,  -3,  -3,   0,   0,   0,  -9,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,   2,   2,   4, -278,  76, 2165, 173, 191, 158, 165, 5185, ANGLE_MODE, 0, IDLE, 1, 1
156, 98712573,   0,  -6,  -4,   0,   0,   0,  -4, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,   0,   4,   5, -178,   3, 2133, 158, 209, 158, 194, 5185, ANGLE_MODE, 0, IDLE, 1, 1
157, 98713557,   2,  -5,  -5,   0,   0,   0,   3, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -1,   3,   4, -112, -37, 2074, 158, 209, 178, 210, 5185, ANGLE_MODE, 0, IDLE, 1, 1
158, 98714541,   3,  -2,  -6,   0,   0,   0,   7,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.00, 493,  -2,   2,   4, -114, -52, 2045, 158, 185, 188, 193, 5185, ANGLE_MODE, 0, IDLE, 1, 1
159, 98715529,   1,   6,  -4,   0,   0,   0,   4,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.60, 493,  -1,  -4,   1, -166, -30, 2004, 182, 158, 200, 159, 5185, ANGLE_MODE, 0, IDLE, 1, 1
256, 98716510,   3,  10,  -3,   0,   0,   0,   5,  29,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.60, 493,  -2,  -6,   1, -209,   9, 1980, 226, 158, 247, 169, 5185, ANGLE_MODE, 0, IDLE, 1, 1
257, 98717495,   4,   9,  -3,   0,   0,   0,   7,  28,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.60, 493,  -3,  -6,   1, -209,   9, 1980, 223, 158, 248, 173, 5185, ANGLE_MODE, 0, IDLE, 1, 1
258, 98718477,   5,   5,  -3,   0,   0,   0,   9,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.60, 493,  -4,  -3,   3, -311,  79, 2073, 191, 158, 225, 180, 5185, ANGLE_MODE, 0, IDLE, 1, 1
259, 98719461,   4,   0,  -4,   0,   0,   0,   6,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.60, 493,  -3,   0,   5, -412, 193, 2227, 158, 175, 185, 187, 5185, ANGLE_MODE, 0, IDLE, 1, 1
260, 98720449,   3,  -6,  -7,   0,   0,   0,   1, -22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.60, 493,  -2,   4,   7, -447, 250, 2371, 158, 224, 179, 219, 5185, ANGLE_MODE, 0, IDLE, 1, 1
261, 98721429,  -2,  -8,  -9,   0,   0,   0, -10, -32,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   2,   6,   9, -461, 201, 2449, 163, 257, 158, 217, 5185, ANGLE_MODE, 0, IDLE, 1, 1
262, 98722413,  -3,  -7,  -9,   0,   0,   0, -14, -27,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   2,   5,   5, -409, 118, 2470, 172, 254, 158, 204, 5185, ANGLE_MODE, 0, IDLE, 1, 1
263, 98723397,  -3,  -2,  -8,   0,   0,   0, -16, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   2,   2,   4, -458,  42, 2453, 179, 220, 158, 168, 5185, ANGLE_MODE, 0, IDLE, 1, 1
264, 98724381,  -1,   2,  -6,   0,   0,   0,  -8,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   1,  -1,   2, -439, -16, 2406, 195, 188, 188, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
265, 98725369,   1,   6,  -6,   0,   0,   0,   0,  22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   0,  -4,   3, -429, -72, 2374, 210, 167, 222, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
266, 98726349,  -1,   7,  -5,   0,   0,   0,  -1,  24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   1,  -4,   5, -413, -167, 2357, 221, 173, 226, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
267, 98727333,  -3,   6,  -6,   0,   0,   0,  -3,  19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   2,  -4,   3, -449, -190, 2366, 214, 179, 215, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
268, 98728317,  -4,   4,  -4,   0,   0,   0,  -8,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   3,  -3,   0, -449, -190, 2366, 207, 188, 192, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
269, 98729301,  -5,   4,   0,   0,   0,   0,  -9,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   3,  -2,  -5, -520, -192, 2387, 197, 183, 171, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
270, 98730287,  -1,   0,   5,   0,   0,   0,  -2,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   1,   0,  -8, -514, -201, 2382, 173, 175, 158, 177, 5185, ANGLE_MODE, 0, IDLE, 1, 1
271, 98731271,   3,  -6,   7,   0,   0,   0,   9, -21,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,  -2,   4,  -7, -521, -170, 2364, 158, 195, 167, 232, 5185, ANGLE_MODE, 0, IDLE, 1, 1
272, 98732253,   4,  -8,   9,   0,   0,   0,  17, -30,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,  -3,   6,  -7, -506, -104, 2328, 158, 214, 182, 270, 5185, ANGLE_MODE, 0, IDLE, 1, 1
273, 98733237,   3,  -9,   8,   0,   0,   0,  13, -28,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,  -2,   6,  -5, -446, -26, 2294, 158, 213, 172, 258, 5185, ANGLE_MODE, 0, IDLE, 1, 1
274, 98734221,   0,  -9,   8,   0,   0,   0,   4, -22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   0,   6,  -5, -347,  27, 2258, 165, 207, 158, 231, 5185, ANGLE_MODE, 0, IDLE, 1, 1
275, 98735207,  -4,  -4,   8,   0,   0,   0,  -8,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.60, 493,   3,   3,  -5, -269,   5, 2246, 195, 203, 158, 196, 5185, ANGLE_MODE, 0, IDLE, 1, 1
276, 98736190,  -5,   1,   8,   0,   0,   0, -15,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.00, 493,   4,  -1,  -5, -245,  -9, 2247, 219, 181, 167, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
277, 98737173,  -3,   6,   8,   0,   0,   0, -11,  27,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.00, 493,   2,  -4,  -5, -288, -45, 2245, 247, 171, 205, 158, 5185, ANGLE_MODE, 0, IDLE, 1, 1
278, 98738157,   0,   7,   8,   0,   0,   0,   0,  32,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.00, 493,   0,  -5,  -6, -391, -52, 2260, 247, 158, 231, 172, 5185, ANGLE_MODE, 0, IDLE, 1, 1
279, 98739141,   3,   8,   9,   0,   0,   0,  10,  28,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.00, 493,  -2,  -5,  -8, -391, -52, 2260, 243, 158, 250, 200, 5185, ANGLE_MODE, 0, IDLE, 1, 1
280, 98740125,   6,   3,   9,   0,   0,   0,  18,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.00, 493,  -4,  -2,  -7, -396, -24, 2333, 207, 158, 234, 222, 5185, ANGLE_MODE, 0, IDLE, 1, 1
281, 98741110,   6,  -2,   9,   0,   0,   0,  17,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 237.8, 0.00, 493,  -4,   2,  -6, -388,   7, 2429, 159, 158, 184, 218, 5185, ANGLE_MODE, 0, IDLE, 1, 1
282, 98742093,   2,  -6,   8,   0,   0,   0,   6, -21,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.8, 0.00, 493,  -1,   4,  -4, -362,  36, 2515, 158, 194, 159, 224, 5185, ANGLE_MODE, 0, IDLE, 1, 1
283, 98743077,  -1,  -8,   7,   0,   0,   0,  -5, -28,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.8, 0.00, 493,   1,   6,  -5, -300,  81, 2576, 183, 238, 158, 240, 5185, ANGLE_MODE, 0, IDLE, 1, 1
284, 98744061,   0,  -7,   8,   0,   0,   0,  -7, -24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.8, 0.00, 493,   0,   5,  -7, -248,  83, 2603, 186, 231, 158, 233, 5185, ANGLE_MODE, 0, IDLE, 1, 1
285, 98745045,   5,  -3,   9,   0,   0,   0,   2, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 239.8, 0.00, 493,  -3,   2,  -8, -237,  77, 2616, 164, 171, 158, 201, 5185, ANGLE_MODE, 0, IDLE, 1, 1
