loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 11, 126957560,  -1,  -3,  10,   0,   0,   0,  -1,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 246.5, 2.70, 761,   0,   2,  -8, -38, 117, 2052, 179, 180, 158, 196, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 12, 126958546,   0,  -2,  10,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   0,   1,  -7,  -8, 100, 2052, 174, 160, 158, 183, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 13, 126959529,   1,   0,  10,   0,   0,   0,   4,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,  -1,   0,  -6,   8,  59, 2061, 184, 158, 176, 187, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 14, 126960512,   1,   1,   9,   0,   0,   0,   4,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   0,   0,  -5,   7,  18, 2069, 189, 158, 183, 184, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 15, 126961496,   0,   2,   7,   0,   0,   0,   2,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   0,  -1,  -3, -16, -14, 2081, 192, 158, 183, 175, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 16, 126962480,   1,   2,   5,   0,   0,   0,   1,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   0,  -1,  -1, -25, -50, 2093, 186, 158, 179, 170, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 17, 126963464,   1,   0,   2,   0,   0,   0,   1,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,  -1,   0,   1, -24, -46, 2089, 170, 158, 169, 167, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 18, 126964448,   2,  -2,  -2,   0,   0,   0,   2,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,  -1,   1,   6, -24, -46, 2089, 158, 170, 169, 175, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 19, 126965431,   2,  -3,  -7,   0,   0,   0,   4,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,  -1,   2,  10,  91, -67, 2092, 158, 194, 184, 192, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 20, 126966415,   1,   0, -10,   0,   0,   0,   1,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,  -1,   0,   8,  82, -33, 2054, 158, 183, 180, 168, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 21, 126967399,  -1,   3, -12,   0,   0,   0,  -2,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   1,  -2,  12, 128,  50, 1995, 186, 187, 204, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 22, 126968383,  -4,   4, -12,   0,   0,   0,  -9,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   3,  -2,   5,  72, 120, 1958, 211, 205, 209, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 23, 126969368,  -5,   6,  -9,   0,   0,   0, -13,  14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   3,  -4,   3,  70,  72, 1929, 228, 208, 210, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 24, 126970351,  -3,   3,  -6,   0,   0,   0,  -9,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 2.70, 761,   2,  -2,  -1,  51,  86, 1963, 205, 190, 194, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 25, 126971335,   0,  -1,   0,   0,   0,   0,   0,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,   0,   1,  -6,  97, -15, 2014, 158, 169, 159, 169, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 26, 126972319,   2,  -4,   3,   0,   0,   0,   7, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,  -1,   3,  -4,  88, -55, 2069, 158, 188, 170, 211, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 27, 126973303,   5,  -4,   3,   0,   0,   0,  15, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,  -4,   3,  -2, 137, -95, 2111, 158, 192, 191, 237, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 28, 126974287,   6,  -6,   3,   0,   0,   0,  18, -18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,  -4,   4,  -2, 178, -146, 2115, 158, 197, 197, 249, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 29, 126975271,   5,  -5,   4,   0,   0,   0,  14, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,  -3,   4,  -3, 182, -148, 2091, 158, 189, 186, 231, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 30, 126976255,   4,   1,   3,   0,   0,   0,   7,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,  -3,   0,  -1, 155, -113, 2063, 166, 158, 182, 184, 11333, ANGLE_MODE, 0, IDLE, 1, 1
 31, 126977239,   0,   4,   1,   0,   0,   0,  -5,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 233.5, 3.10, 761,   0,  -3,   1,  77, -82, 2045, 207, 165, 195, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
128, 126978223,  -4,   6,   0,   0,   0,   0, -16,  22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   3,  -4,   2, -49, -27, 2034, 250, 198, 212, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
129, 126979208,  -5,   5,  -1,   0,   0,   0, -20,  18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   4,  -3,   2, -49, -27, 2034, 249, 209, 204, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
130, 126980191,  -3,   0,  -3,   0,   0,   0, -13,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   2,   0,   4, -77,  -6, 2045, 199, 194, 174, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
131, 126981175,  -3,  -3,  -3,   0,   0,   0,  -7, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   2,   2,   1, -38, -24, 2068, 172, 204, 158, 179, 11333, ANGLE_MODE, 0, IDLE, 1, 1
132, 126982159,  -1,  -2,  -3,   0,   0,   0,  -1, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   1,   1,   4, -99,  55, 2110, 158, 192, 161, 182, 11333, ANGLE_MODE, 0, IDLE, 1, 1
133, 126983143,  -1,  -2,  -3,   0,   0,   0,   2,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   1,   1,   0, -58,  64, 2119, 158, 181, 165, 178, 11333, ANGLE_MODE, 0, IDLE, 1, 1
134, 126984128,  -1,  -2,  -1,   0,   0,   0,   2,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   1,   2,   0, -86, -53, 2130, 158, 179, 164, 179, 11333, ANGLE_MODE, 0, IDLE, 1, 1
135, 126985111,   2,   1,   1,   0,   0,   0,   6,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,  -1,   0,  -4, -64, -119, 2131, 160, 158, 173, 174, 11333, ANGLE_MODE, 0, IDLE, 1, 1
136, 126986095,   5,   2,   2,   0,   0,   0,  14,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,  -3,  -1,  -2, -70, -184, 2143, 179, 158, 211, 199, 11333, ANGLE_MODE, 0, IDLE, 1, 1
137, 126987079,   3,   0,   3,   0,   0,   0,  12,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,  -2,   0,  -4, -21, -192, 2134, 173, 158, 195, 190, 11333, ANGLE_MODE, 0, IDLE, 1, 1
138, 126988063,   3,   1,   2,   0,   0,   0,   5,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,  -2,   0,   0, -37, -165, 2086, 168, 158, 179, 177, 11333, ANGLE_MODE, 0, IDLE, 1, 1
139, 126989048,   0,   0,   1,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   0,   0,   1,  11, -85, 2036, 164, 158, 162, 160, 11333, ANGLE_MODE, 0, IDLE, 1, 1
140, 126990030,   2,   1,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,  -1,  -1,   3,  -9, -49, 1943, 161, 158, 166, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
141, 126991014,   0,   3,  -4,   0,   0,   0,  -4,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 3.10, 761,   0,  -2,   6,   1, -64, 1856, 182, 172, 184, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
142, 126991998,  -1,   3,  -4,   0,   0,   0,  -5,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   1,  -2,   3,   1, -110, 1777, 188, 178, 184, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
143, 126992982,  -1,   0,  -5,   0,   0,   0,  -5,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   1,   0,   3,  -5, -85, 1735, 169, 178, 166, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
144, 126993970,  -1,  -3,  -4,   0,   0,   0,  -5, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   1,   2,   2, -22, -10, 1732, 160, 193, 158, 175, 11333, ANGLE_MODE, 0, IDLE, 1, 1
145, 126994950,  -1,  -4,  -3,   0,   0,   0,  -4, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   1,   3,   0,   3,  40, 1760, 160, 202, 158, 188, 11333, ANGLE_MODE, 0, IDLE, 1, 1
146, 126995934,  -4,  -5,  -1,   0,   0,   0,  -6, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   3,   3,  -2,   6, 101, 1814, 174, 211, 158, 192, 11333, ANGLE_MODE, 0, IDLE, 1, 1
147, 126996918,  -4,  -1,   2,   0,   0,   0,  -8,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   3,   0,  -4,   6, 101, 1814, 183, 189, 158, 171, 11333, ANGLE_MODE, 0, IDLE, 1, 1
148, 126997902,  -3,   3,   4,   0,   0,   0,  -6,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.6, 1.47, 761,   2,  -2,  -5,   9, 149, 1874, 199, 167, 176, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
149, 126998889,   1,   7,   5,   0,   0,   0,   3,  20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -1,  -4,  -4,  19, 161, 1923, 218, 158, 216, 175, 11333, ANGLE_MODE, 0, IDLE, 1, 1
150, 126999870,   5,   5,   5,   0,   0,   0,  15,  20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -4,  -3,  -3,   2,  81, 1967, 215, 158, 243, 205, 11333, ANGLE_MODE, 0, IDLE, 1, 1
151, 127000854,   8,   3,   4,   0,   0,   0,  22,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -5,  -2,  -2, -52,  -7, 2013, 187, 158, 234, 222, 11333, ANGLE_MODE, 0, IDLE, 1, 1
152, 127001838,   6,  -2,   3,   0,   0,   0,  18,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -4,   1,  -1, -51, -100, 2057, 158, 166, 199, 218, 11333, ANGLE_MODE, 0, IDLE, 1, 1
153, 127002822,   1,  -5,   2,   0,   0,   0,   3, -19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -1,   4,   0, -70, -94, 2083, 158, 201, 161, 212, 11333, ANGLE_MODE, 0, IDLE, 1, 1
154, 127003810,  -4,  -5,   1,   0,   0,   0, -13, -20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,   3,   4,   1, -46, -42, 2079, 191, 237, 158, 208, 11333, ANGLE_MODE, 0, IDLE, 1, 1
155, 127004790,  -5,  -2,   0,   0,   0,   0, -20, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,   4,   1,   0, -64,  25, 2053, 206, 229, 158, 181, 11333, ANGLE_MODE, 0, IDLE, 1, 1
156, 127005774,  -4,   2,   0,   0,   0,   0, -18,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,   3,  -1,   0, -13,  34, 2037, 214, 201, 172, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
157, 127006758,  -1,   5,  -1,   0,   0,   0,  -7,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,   1,  -3,   1, -63,  41, 2025, 209, 174, 196, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
158, 127007743,   1,   5,  -2,   0,   0,   0,   5,  18,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -1,  -3,   2, -58,  42, 2031, 199, 158, 214, 167, 11333, ANGLE_MODE, 0, IDLE, 1, 1
159, 127008727,   2,   2,  -3,   0,   0,   0,   9,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -1,  -1,   3, -83,  51, 2043, 172, 158, 199, 174, 11333, ANGLE_MODE, 0, IDLE, 1, 1
256, 127009710,   2,  -1,  -3,   0,   0,   0,   8,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -1,   1,   3, -94,  74, 2061, 158, 171, 182, 182, 11333, ANGLE_MODE, 0, IDLE, 1, 1
257, 127010694,   2,  -1,  -3,   0,   0,   0,   5,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.47, 761,  -1,   1,   2, -129, 101, 2086, 158, 181, 176, 188, 11333, ANGLE_MODE, 0, IDLE, 1, 1
258, 127011678,   0,  -2,  -2,   0,   0,   0,   1,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   0,   1,   0, -129, 101, 2086, 158, 183, 165, 182, 11333, ANGLE_MODE, 0, IDLE, 1, 1
259, 127012662,   0,  -1,  -1,   0,   0,   0,   0,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   0,   1,  -1, -157, 155, 2102, 158, 176, 159, 175, 11333, ANGLE_MODE, 0, IDLE, 1, 1
260, 127013649,   1,  -1,   2,   0,   0,   0,   0,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   0,   1,  -4, -145, 165, 2127, 160, 165, 158, 169, 11333, ANGLE_MODE, 0, IDLE, 1, 1
261, 127014631,   0,   0,   4,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   0,   0,  -4, -120, 127, 2172, 170, 163, 158, 166, 11333, ANGLE_MODE, 0, IDLE, 1, 1
262, 127015613,  -1,   0,   5,   0,   0,   0,  -4,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   1,   0,  -5, -75,  65, 2186, 178, 164, 158, 164, 11333, ANGLE_MODE, 0, IDLE, 1, 1
263, 127016597,  -2,  -2,   5,   0,   0,   0,  -6,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   2,   1,  -3, -91,   2, 2149, 183, 180, 158, 174, 11333, ANGLE_MODE, 0, IDLE, 1, 1
264, 127017581,  -2,  -2,   5,   0,   0,   0,  -5,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.3, 1.82, 761,   2,   1,  -3, -37, -34, 2086, 182, 184, 158, 178, 11333, ANGLE_MODE, 0, IDLE, 1, 1
265, 127018565,  -2,  -1,   4,   0,   0,   0,  -3,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.6, 1.82, 761,   1,   0,  -2,   4, -73, 1981, 174, 171, 158, 170, 11333, ANGLE_MODE, 0, IDLE, 1, 1
266, 127019551,   0,   1,   3,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.6, 1.82, 761,   0,  -1,   0,  28, -88, 1931, 171, 158, 169, 166, 11333, ANGLE_MODE, 0, IDLE, 1, 1
267, 127020533,   4,   4,   1,   0,   0,   0,   9,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.6, 1.82, 761,  -2,  -2,   2,  62, -83, 1904, 187, 158, 209, 183, 11333, ANGLE_MODE, 0, IDLE, 1, 1
268, 127021519,   4,   4,  -2,   0,   0,   0,  12,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.6, 1.82, 761,  -3,  -2,   4,  50, -48, 1905, 186, 158, 220, 185, 11333, ANGLE_MODE, 0, IDLE, 1, 1
269, 127022501,   3,   4,  -4,   0,   0,   0,   9,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.6, 1.82, 761,  -2,  -2,   5,  44,   0, 1957, 177, 158, 208, 174, 11333, ANGLE_MODE, 0, IDLE, 1, 1
270, 127023485,   1,   2,  -5,   0,   0,   0,   2,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 241.6, 1.82, 761,  -1,  -1,   5,  44,   0, 1957, 162, 162, 179, 158, 11333, ANGLE_MODE, 0, IDLE, 1, 1
384, 127041196,   3,   0,  -2,   0,   0,   0,   8,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.0, 1.10, 763,  -2,   0,   0, 109,  22, 1971, 158, 161, 183, 179, 11333, 0, 0, IDLE, 1, 1
385, 127042180,   2,   0,  -1,   0,   0,   0,   6,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.0, 1.10, 763,  -1,   0,   0, 119,  18, 2048, 158, 162, 174, 175, 11333, 0, 0, IDLE, 1, 1
386, 127043164,   1,   0,  -1,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.0, 1.10, 763,   0,   0,   0,  95,   3, 2114, 158, 163, 162, 164, 11333, 0, 0, IDLE, 1, 1
