loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 10, 123347415,   0,   0,  -4,   0,   0,   0,   4,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.9, 0.90, 740,   0,   0,   3,  26,  32, 2082, 158, 171, 173, 170, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 11, 123348399,   1,   2,  -4,   0,   0,   0,   7,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,  -1,  -1,   3,  36,  23, 2090, 161, 158, 185, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 12, 123349383,   1,   2,  -4,   0,   0,   0,   7,   6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,   0,  -1,   2,  48,  11, 2098, 165, 158, 187, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 13, 123350367,  -1,   0,  -3,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,   1,   0,   0,  48,  11, 2098, 160, 163, 166, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 14, 123351350,  -3,  -2,  -1,   0,   0,   0,  -5,  -4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,   2,   1,  -1,  17,   7, 2105, 170, 183, 158, 166, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 15, 123352334,  -3,  -3,   0,   0,   0,   0,  -7,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,   2,   2,  -1, -17,  15, 2112, 177, 198, 158, 178, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 16, 123353318,  -3,  -4,   1,   0,   0,   0,  -6, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,   2,   3,  -1, -59,   2, 2116, 175, 202, 158, 188, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 17, 123354302,  -1,  -4,   1,   0,   0,   0,   0, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 740,   1,   3,  -2, -103,   9, 2115, 162, 186, 158, 187, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 18, 123355288,   1,  -3,   2,   0,   0,   0,   6,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 741,   0,   2,  -2, -106,   5, 2108, 158, 172, 166, 188, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 19, 123356270,   2,  -5,   2,   0,   0,   0,   8,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 741,  -1,   3,  -2,  38, -10, 2106, 158, 173, 172, 196, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 20, 123357254,   1,  -2,   4,   0,   0,   0,   6,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 741,   0,   1,  -5,  67, -21, 2103, 158, 158, 165, 179, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 21, 123358238,   1,   2,   5,   0,   0,   0,   3,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 741,   0,  -1,  -4, 190,  70, 2069, 191, 158, 189, 174, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 22, 123359222,  -3,   2,   6,   0,   0,   0,  -3,  14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 741,   2,  -1,  -5, 189,  71, 2030, 200, 158, 178, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 23, 123360207,  -2,   6,   6,   0,   0,   0,  -6,  19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.90, 742,   2,  -4,  -5, 155,  48, 1965, 220, 162, 192, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 24, 123361190,   0,   8,   5,   0,   0,   0,  -2,  24,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 742,   0,  -5,  -2, 103,  52, 1952, 230, 158, 217, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 25, 123362174,   4,   6,   2,   0,   0,   0,   9,  19,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 742,  -3,  -4,   4,  47,  26, 1948, 209, 158, 230, 187, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 26, 123363158,   5,   5,  -2,   0,   0,   0,  14,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 742,  -3,  -3,   4, -24,  12, 1950, 180, 158, 220, 190, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 27, 123364142,   4,   0,  -4,   0,   0,   0,  11,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 742,  -3,   0,   5, -20, -27, 1991, 158, 175, 194, 197, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 28, 123365127,   2,  -6,  -6,   0,   0,   0,   4, -22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 743,  -1,   4,   6,  49,  -9, 1992, 158, 222, 180, 221, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 29, 123366110,  -1,  -9,  -7,   0,   0,   0,  -5, -32,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 743,   1,   6,   5,  49,  -9, 1992, 158, 249, 160, 223, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 30, 123367094,  -6,  -7,  -6,   0,   0,   0, -16, -27,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 743,   4,   5,   1,  66, -47, 2008, 188, 264, 158, 212, 5784, ANGLE_MODE, 0, IDLE, 1, 1
 31, 123368078,  -5,  -5,  -3,   0,   0,   0, -18, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 5.92, 743,   4,   3,  -1, 139, -19, 2021, 196, 239, 158, 190, 5784, ANGLE_MODE, 0, IDLE, 1, 1
128, 123369062,  -4,   0,  -1,   0,   0,   0, -13,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   3,   0,  -2, 120, -63, 2019, 193, 192, 160, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
129, 123370054,  -1,   2,   2,   0,   0,   0,  -4,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   1,  -2,  -5, 180, -100, 2045, 200, 164, 186, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
130, 123371030,   0,   6,   3,   0,   0,   0,   5,  22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   0,  -4,  -3, 112, -99, 2093, 217, 158, 221, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
131, 123372014,   4,   6,   3,   0,   0,   0,  12,  23,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,  -2,  -4,  -2,  57, -17, 2153, 219, 158, 243, 193, 5784, ANGLE_MODE, 0, IDLE, 1, 1
132, 123372998,   0,   3,   5,   0,   0,   0,   9,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   0,  -2,  -8,  -8,  -8, 2191, 199, 158, 204, 184, 5784, ANGLE_MODE, 0, IDLE, 1, 1
133, 123373982,   0,  -2,   6,   0,   0,   0,   2,  -5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   0,   1,  -2, -75, -35, 2261, 164, 166, 158, 181, 5784, ANGLE_MODE, 0, IDLE, 1, 1
134, 123374965,  -4,  -2,   6,   0,   0,   0,  -5, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   3,   1,  -6, -141,  16, 2302, 187, 197, 158, 192, 5784, ANGLE_MODE, 0, IDLE, 1, 1
135, 123375949,  -2,  -5,   8,   0,   0,   0,  -5, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   2,   4,  -7, -203,  78, 2332, 188, 213, 158, 214, 5784, ANGLE_MODE, 0, IDLE, 1, 1
136, 123376933,  -4,  -4,   6,   0,   0,   0,  -8, -17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,   3,   3,  -1, -302, 106, 2335, 191, 220, 158, 210, 5784, ANGLE_MODE, 0, IDLE, 1, 1
137, 123377917,   2,  -4,   4,   0,   0,   0,   3, -10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,  -1,   3,  -1, -254,  24, 2382, 158, 175, 158, 191, 5784, ANGLE_MODE, 0, IDLE, 1, 1
138, 123378901,   1,  -2,   1,   0,   0,   0,   7,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,  -1,   1,   3, -157,   3, 2417, 158, 164, 173, 182, 5784, ANGLE_MODE, 0, IDLE, 1, 1
139, 123379889,   1,  -4,  -1,   0,   0,   0,   8,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 5.92, 743,  -1,   3,   3, -86,  25, 2391, 158, 172, 176, 186, 5784, ANGLE_MODE, 0, IDLE, 1, 1
140, 123380869,   0,   1,  -3,   0,   0,   0,   2,   5,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,   0,   0,   4,  19,  67, 2345, 164, 160, 175, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
141, 123381853,   1,   1,  -4,   0,   0,   0,   3,   9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,  -1,   0,   3,  64, -24, 2272, 169, 158, 184, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
142, 123382837,   1,   2,  -4,   0,   0,   0,   2,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,   0,  -1,   2,  95, -25, 2222, 179, 160, 191, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
143, 123383821,   2,   3,  -4,   0,   0,   0,   3,  12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,  -1,  -2,   3,  95, -25, 2222, 179, 158, 195, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
144, 123384809,  -1,   5,  -4,   0,   0,   0,  -2,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,   1,  -3,   3,  83,  17, 2155, 202, 173, 204, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
145, 123385790,  -2,   2,  -4,   0,   0,   0,  -5,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,   1,  -1,   1,  66,  83, 2115, 187, 178, 181, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
146, 123386773,  -4,   2,  -2,   0,   0,   0, -10,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,   3,  -1,   0,  -2,  69, 2039, 192, 189, 169, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
147, 123387757,  -1,  -2,  -1,   0,   0,   0,  -4,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 240.8, 1.52, 745,   1,   1,  -1, -33, 105, 1991, 166, 185, 158, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
148, 123388741,  -2,  -5,   0,   0,   0,   0,  -3, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 745,   1,   3,  -1, -31, 123, 1954, 168, 205, 158, 195, 5784, ANGLE_MODE, 0, IDLE, 1, 1
149, 123389729,   0,  -6,   1,   0,   0,   0,   1, -20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 745,   0,   4,  -2, -59, 112, 1929, 158, 205, 158, 208, 5784, ANGLE_MODE, 0, IDLE, 1, 1
150, 123390709,   2,  -4,   1,   0,   0,   0,   6, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,  -1,   3,  -1, -32,  51, 1925, 158, 184, 170, 202, 5784, ANGLE_MODE, 0, IDLE, 1, 1
151, 123391695,   2,  -3,   1,   0,   0,   0,   8,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,  -1,   2,   0, -67,  -9, 1931, 158, 174, 175, 195, 5784, ANGLE_MODE, 0, IDLE, 1, 1
152, 123392677,   2,   2,   1,   0,   0,   0,   6,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,  -1,  -1,   0, -12,  13, 1963, 178, 158, 191, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
153, 123393661,  -1,   3,   1,   0,   0,   0,   1,  15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,   1,  -2,   0, -23,  14, 1959, 193, 158, 192, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
154, 123394648,  -2,   4,   1,   0,   0,   0,  -5,  16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,   1,  -2,  -1, -47,  24, 1980, 209, 169, 194, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
155, 123395629,  -1,   3,   1,   0,   0,   0,  -5,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,   1,  -2,  -1, -43,  20, 1993, 197, 167, 183, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
156, 123396613,   1,   0,   2,   0,   0,   0,   0,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,  -1,   0,  -2, -40,   7, 2015, 168, 158, 168, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
157, 123397597,   2,  -3,   2,   0,   0,   0,   6,  -8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,  -1,   2,  -1, -96,  23, 2026, 158, 175, 171, 194, 5784, ANGLE_MODE, 0, IDLE, 1, 1
158, 123398580,   4,  -3,   0,   0,   0,   0,   9, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,  -2,   2,   1, -96,  23, 2026, 158, 184, 180, 208, 5784, ANGLE_MODE, 0, IDLE, 1, 1
159, 123399566,   0,  -3,  -1,   0,   0,   0,   4, -11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 746,   0,   2,   2, -78,   5, 2036, 158, 185, 168, 191, 5784, ANGLE_MODE, 0, IDLE, 1, 1
256, 123400550,  -3,  -2,  -2,   0,   0,   0,  -7,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.52, 747,   2,   2,   3, -25, -30, 2021, 172, 194, 158, 171, 5784, ANGLE_MODE, 0, IDLE, 1, 1
257, 123401532,  -4,   1,  -3,   0,   0,   0, -12,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,   3,  -1,   1,  -5, -32, 1991, 194, 192, 170, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
258, 123402516,  -1,   3,  -2,   0,   0,   0,  -7,  10,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,   1,  -2,   0,  31, -67, 1958, 197, 177, 185, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
259, 123403500,   0,   4,   0,   0,   0,   0,   0,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,   0,  -3,  -1, -34, -107, 1918, 191, 159, 191, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
260, 123404486,   2,   3,   0,   0,   0,   0,   5,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,  -1,  -2,  -1, -74, -120, 1882, 185, 158, 197, 172, 5784, ANGLE_MODE, 0, IDLE, 1, 1
261, 123405469,   2,   1,   1,   0,   0,   0,   6,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,  -1,  -1,   0, -154, -74, 1867, 168, 158, 180, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
262, 123406452,   0,  -3,   1,   0,   0,   0,   3,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,   0,   2,  -1, -147, -39, 1858, 158, 174, 163, 183, 5784, ANGLE_MODE, 0, IDLE, 1, 1
263, 123407436,  -1,  -5,   1,   0,   0,   0,  -2, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.7, 1.77, 747,   1,   3,  -1, -115,  -5, 1827, 166, 202, 158, 197, 5784, ANGLE_MODE, 0, IDLE, 1, 1
264, 123408420,  -2,  -7,   1,   0,   0,   0,  -5, -20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,   2,   5,  -2, -66,  21, 1822, 174, 221, 158, 210, 5784, ANGLE_MODE, 0, IDLE, 1, 1
265, 123409406,  -2,  -5,   2,   0,   0,   0,  -6, -15,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,   2,   3,  -1,  24,  54, 1824, 177, 212, 158, 199, 5784, ANGLE_MODE, 0, IDLE, 1, 1
266, 123410390,   0,  -3,   1,   0,   0,   0,  -1,  -6,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,   0,   2,  -1,  34,  38, 1865, 161, 176, 158, 179, 5784, ANGLE_MODE, 0, IDLE, 1, 1
267, 123411372,   4,   3,   1,   0,   0,   0,   9,  11,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,  -3,  -2,   0,  63,   3, 1904, 187, 158, 210, 185, 5784, ANGLE_MODE, 0, IDLE, 1, 1
268, 123412356,   5,   5,  -1,   0,   0,   0,  15,  22,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,  -4,  -4,   3,  17, -29, 1934, 207, 158, 247, 194, 5784, ANGLE_MODE, 0, IDLE, 1, 1
269, 123413340,   3,   7,  -3,   0,   0,   0,  10,  25,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,  -2,  -5,   3,  22, -32, 1964, 215, 158, 245, 178, 5784, ANGLE_MODE, 0, IDLE, 1, 1
270, 123414324,  -1,   5,  -3,   0,   0,   0,  -1,  17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 747,   1,  -3,   2,  22, -32, 1964, 202, 168, 204, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
271, 123415308,  -3,   3,  -3,   0,   0,   0, -11,   7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 748,   2,  -2,   1, -25, -32, 1971, 204, 191, 182, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
272, 123416292,  -2,  -1,  -2,   0,   0,   0, -12,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 748,   2,   1,   0, -36, -18, 1999, 181, 201, 158, 171, 5784, ANGLE_MODE, 0, IDLE, 1, 1
273, 123417276,   0,  -3,   0,   0,   0,   0,  -5, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 748,   0,   2,  -2, -22, -12, 1980, 167, 203, 158, 194, 5784, ANGLE_MODE, 0, IDLE, 1, 1
274, 123418260,   1,  -5,   1,   0,   0,   0,   3, -20,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 748,  -1,   3,  -2, -12,  15, 1933, 158, 202, 163, 212, 5784, ANGLE_MODE, 0, IDLE, 1, 1
275, 123419244,   2,  -3,   2,   0,   0,   0,   5, -14,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 748,  -2,   2,  -2,  -7,  88, 1908, 158, 187, 169, 205, 5784, ANGLE_MODE, 0, IDLE, 1, 1
276, 123420228,   1,  -2,   2,   0,   0,   0,   4,  -7,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 1.77, 748,  -1,   2,  -1,  26, 101, 1871, 158, 173, 165, 186, 5784, ANGLE_MODE, 0, IDLE, 1, 1
277, 123421212,   0,   1,   1,   0,   0,   0,   1,   4,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,   0,  -1,  -1,  65,  95, 1825, 170, 158, 170, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
278, 123422195,   0,   4,   1,   0,   0,   0,  -1,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,   0,  -3,  -1,  30, 101, 1797, 192, 158, 189, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
279, 123423179,   1,   5,   1,   0,   0,   0,   0,  17,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,  -1,  -3,  -1,  36,  71, 1811, 201, 158, 203, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
280, 123424163,   1,   4,   1,   0,   0,   0,   1,  13,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,   0,  -3,  -1, -17,  51, 1816, 191, 158, 193, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
281, 123425147,   2,   3,   1,   0,   0,   0,   2,   8,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,  -1,  -2,   0, -46,  61, 1835, 180, 158, 185, 165, 5784, ANGLE_MODE, 0, IDLE, 1, 1
282, 123426131,   0,   0,   0,   0,   0,   0,  -1,  -3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,   0,   0,   1, -41,  64, 1864, 159, 165, 158, 164, 5784, ANGLE_MODE, 0, IDLE, 1, 1
283, 123427115,   0,  -3,  -1,   0,   0,   0,  -2, -12,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,   0,   2,   2,  -2,  70, 1894, 159, 189, 158, 183, 5784, ANGLE_MODE, 0, IDLE, 1, 1
284, 123428099,  -2,  -3,  -2,   0,   0,   0,  -5, -16,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.3, 0.82, 748,   1,   2,   2, -32, 117, 1902, 168, 209, 158, 192, 5784, ANGLE_MODE, 0, IDLE, 1, 1
285, 123429083,  -1,  -1,  -2,   0,   0,   0,  -4,  -9,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 244.2, 0.82, 748,   1,   1,   1,  18,  95, 1936, 165, 187, 158, 173, 5784, ANGLE_MODE, 0, IDLE, 1, 1
