loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
654, 144484790,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 825,   0,   0,   0,  14,  50, 1949, 158, 158, 160, 159, 35805, ANGLE_MODE, 0, IDLE, 1, 1
655, 144485773,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 825,   0,   0,   0,  14,  50, 1949, 158, 158, 160, 160, 35805, ANGLE_MODE, 0, IDLE, 1, 1
656, 144486756,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 825,   0,   0,   0,   5,  47, 1956, 160, 158, 162, 159, 35805, ANGLE_MODE, 0, IDLE, 1, 1
657, 144487739,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 825,   0,   0,   0,  21,  38, 1958, 159, 158, 160, 159, 35805, ANGLE_MODE, 0, IDLE, 1, 1
658, 144488723,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 825,   0,   0,   0,   7,  24, 1957, 158, 158, 159, 159, 35805, ANGLE_MODE, 0, IDLE, 1, 1
659, 144489710,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 825,   0,   0,   0,   7,  11, 1957, 160, 158, 164, 161, 35805, ANGLE_MODE, 0, IDLE, 1, 1
660, 144490693,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 826,   0,   0,   0,   6,   3, 1953, 160, 158, 164, 161, 35805, ANGLE_MODE, 0, IDLE, 1, 1
661, 144491675,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 826,   0,   0,   0,   3,   5, 1949, 159, 158, 163, 161, 35805, ANGLE_MODE, 0, IDLE, 1, 1
662, 144492659,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 826,   0,   0,   0,  16,   3, 1946, 158, 158, 159, 158, 35805, ANGLE_MODE, 0, IDLE, 1, 1
663, 144493643,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 826,   0,   0,   0,  15,   3, 1953, 158, 158, 158, 159, 35805, ANGLE_MODE, 0, IDLE, 1, 1
664, 144494627,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.47, 826,   0,   0,  -1,  31,   8, 1962, 159, 161, 158, 161, 35805, ANGLE_MODE, 0, IDLE, 1, 1
768, 144502499,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.67, 826,   0,   0,   0, -12,   7, 2032, 160, 158, 161, 158, 35805, 0, 0, IDLE, 1, 1
769, 144503483,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.9, 0.67, 826,   0,   0,   0, -20,  -2, 2033, 160, 159, 161, 158, 35805, 0, 0, IDLE, 1, 1
770, 144504467,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 826,   0,   0,   0,  -2,   9, 2028, 161, 160, 160, 158, 35806, 0, 0, IDLE, 1, 1
771, 144505453,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   1,  -9,   2, 2028, 158, 159, 160, 158, 35806, 0, 0, IDLE, 1, 1
772, 144506435,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0,  10,  11, 2023, 158, 160, 158, 158, 35806, 0, 0, IDLE, 1, 1
773, 144507419,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0,   6,   5, 2024, 158, 162, 160, 161, 35806, 0, 0, IDLE, 1, 1
774, 144508403,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0,  13,   5, 2026, 158, 159, 160, 159, 35806, 0, 0, IDLE, 1, 1
775, 144509387,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0,   1,  -2, 2028, 159, 158, 162, 159, 35806, 0, 0, IDLE, 1, 1
776, 144510373,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0,   1,  -2, 2028, 160, 158, 164, 160, 35806, 0, 0, IDLE, 1, 1
777, 144511355,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0, -16,  -3, 2034, 161, 158, 164, 159, 35806, 0, 0, IDLE, 1, 1
778, 144512339,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0, -18,  -4, 2039, 159, 158, 162, 159, 35806, 0, 0, IDLE, 1, 1
779, 144513323,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0, -31,   5, 2047, 158, 158, 159, 158, 35806, 0, 0, IDLE, 1, 1
780, 144514307,   0,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0, -19,  12, 2045, 158, 162, 158, 162, 35806, 0, 0, IDLE, 1, 1
781, 144515293,   0,   0,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.2, 0.67, 827,   0,   0,   0, -17,  22, 2050, 158, 162, 158, 162, 35806, 0, 0, IDLE, 1, 1
