loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 13, 37421276,   8,   1,  -2,   0,   0,   0,  16,  23,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 6.42, 626,  -5,  -8,   4, -400,  46, 1950, 199, 158, 249, 199, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 14, 37422259,   7,  -5,  -4,   0,   0,   0,  13,   8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 6.42, 626,  -4,  -4,   5, -607, 101, 1909, 158, 161, 205, 190, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 15, 37423243,  -2, -24,  -6,   0,   0,   0,  -6, -37,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 6.42, 626,   2,   8,   6, -597,  74, 1907, 161, 288, 158, 263, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 16, 37424227, -12, -37,  -8,   0,   0,   0, -34, -83,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 6.42, 626,   9,  17,   9, -405,  81, 1975, 229, 473, 158, 369, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 17, 37425210, -12, -28, -13,   0,   0,   0, -41, -70,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 6.42, 626,   9,  11,  14, -230,  51, 2037, 233, 444, 158, 318, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 18, 37426194,  -9, -22, -15,   0,   0,   0, -27, -30,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 6.42, 626,   6,   7,  10,  15, 129, 2092, 198, 322, 158, 227, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 19, 37427178,  -7, -30, -12,   0,   0,   0, -13, -25,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 4.05, 626,   5,  12,   3, 363, -20, 2201, 173, 299, 158, 238, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 20, 37428162,  -9, -31,  -8,   0,   0,   0, -13, -30,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 4.05, 626,   7,  13,   3, 425, -143, 2296, 186, 315, 158, 258, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 21, 37429145,   0, -12,  -9,   0,   0,   0,   6,  10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 4.05, 626,   1,   0,  10, 279, -94, 2265, 158, 178, 186, 171, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 22, 37430129,  14,   8, -11,   0,   0,   0,  40,  72,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 235.7, 4.05, 626,  -9, -13,   7,   9, -44, 2169, 290, 158, 412, 239, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 23, 37431125,  10,  15, -10,   0,   0,   0,  44, 105,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -6, -18,   8, -225, -84, 2035, 365, 158, 486, 240, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 24, 37432096,   9,   6, -13,   0,   0,   0,  30,  77,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -6, -11,  11, -426, -63, 1912, 289, 158, 387, 207, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 25, 37433080,   9,  -1, -15,   0,   0,   0,  19,  30,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -6,  -7,  16, -619,   0, 1935, 182, 158, 264, 181, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 26, 37434064,  22,   7, -19,   0,   0,   0,  37,  24,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626, -15, -12,  13, -457,  33, 2036, 181, 158, 327, 233, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 27, 37435047,  20,   5, -15,   0,   0,   0,  38,  21,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626, -14, -11,   5, -59,  33, 2194, 179, 158, 317, 240, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 28, 37436031,  12,  -7, -13,   0,   0,   0,  17,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -7,  -3,  10, -59,  33, 2194, 158, 213, 238, 241, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 29, 37437015,   8, -12, -16,   0,   0,   0, -10, -37,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -4,   1,  14, 284, 191, 2246, 158, 282, 183, 247, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 30, 37437998,   8,  -9, -15,   0,   0,   0, -14, -33,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -4,  -1,   6, 609, 260, 2269, 158, 266, 173, 226, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 31, 37438982,   5,  -3,  -9,   0,   0,   0, -19, -11,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -2,  -5,   0, 713, 199, 2338, 166, 210, 158, 167, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
128, 37439966,  -5,  -4,  -5,   0,   0,   0, -34,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,   5,  -5,   0, 553, 167, 2386, 225, 242, 160, 158, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
129, 37440951, -10,  -5,  -4,   0,   0,   0, -48,   0,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,   8,  -4,   2, 209, 175, 2310, 261, 278, 158, 161, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
130, 37441933, -13,  -9,  -4,   0,   0,   0, -51,  -8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  10,  -1,   3, -120, 244, 2172, 270, 311, 158, 184, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
131, 37442917,  -9, -21,  -4,   0,   0,   0, -33, -31,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,   7,   7,   4, -311, 218, 1994, 230, 335, 158, 247, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
132, 37443901,  -7, -39,  -6,   0,   0,   0, -14, -75,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,   5,  19,   6, -311, 218, 1994, 187, 413, 158, 362, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
133, 37444884,  -6, -46,  -7,   0,   0,   0,  -4, -100,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,   5,  23,   6, -374, 159, 1845, 164, 455, 158, 422, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
134, 37445870,   0, -33,  -6,   0,   0,   0,  10, -67,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,   0,  15,   1, -316, 158, 1872, 158, 358, 188, 366, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
135, 37446852,   7, -19,  -2,   0,   0,   0,  29,  -6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 4.05, 626,  -5,   5,  -2, -41, 108, 2049, 158, 209, 231, 274, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
136, 37447836,   8,  -6,   0,   0,   0,   0,  35,  46,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 2.10, 626,  -5,  -3,   0, 179,  30, 2206, 232, 158, 314, 238, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
137, 37448819,   8,   9,  -1,   0,   0,   0,  28,  88,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 2.10, 626,  -5, -14,   2, 270,   7, 2241, 340, 158, 410, 224, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
138, 37449803,  12,  22,  -2,   0,   0,   0,  27, 119,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.0, 2.10, 626,  -8, -22,   2, 177,   2, 2182, 421, 158, 498, 226, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
139, 37450789,  12,  22,  -2,   0,   0,   0,  26, 112,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -8, -22,   0, -63, -76, 2071, 407, 158, 482, 227, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
140, 37451771,  10,   8,  -1,   0,   0,   0,  16,  59,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -6, -12,  -1, -347, -124, 1937, 284, 158, 333, 205, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
141, 37452754,   8,  -9,   0,   0,   0,   0,   4, -11,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -5,  -1,  -1, -347, -124, 1937, 158, 196, 179, 217, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
142, 37453739,   9, -23,   2,   0,   0,   0,  -1, -68,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -5,   8,  -3, -629,  -6, 1864, 158, 327, 170, 344, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
143, 37454721,   9, -30,   3,   0,   0,   0,   1, -94,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -6,  13,  -4, -600,  27, 1908, 158, 388, 171, 413, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
144, 37455707,   4, -31,   3,   0,   0,   0,  -7, -88,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -2,  13,  -1, -327,  14, 1992, 168, 388, 158, 389, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
145, 37456689,  -4, -22,   3,   0,   0,   0, -25, -52,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,   4,   8,  -1, -69,  14, 2044, 217, 353, 158, 303, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
146, 37457673,   0,  -9,   3,   0,   0,   0, -27,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,   1,  -2,  -3,  97, 150, 2062, 215, 219, 158, 173, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
147, 37458656,   9,  -3,   3,   0,   0,   0,  -2,  39,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -5,  -5,  -3, 142, 240, 2110, 232, 158, 239, 178, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
148, 37459640,   9,  -5,   4,   0,   0,   0,  14,  40,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,  -5,  -4,  -3, -52, 156, 2060, 231, 158, 267, 208, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
149, 37460624,   0,  -7,   5,   0,   0,   0,  -3,  26,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 238.1, 2.10, 626,   1,  -3,  -7, -456, 137, 1899, 205, 158, 188, 162, 15493, ANGLE_MODE|MAG, 0, IDLE, 1, 1
256, 37471445,   4,  12,  -1,   0,   0,   0,  13,  71,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,  -2, -15,   2, -625, 317, 2099, 313, 158, 347, 188, 15493, MAG, 0, IDLE, 1, 1
257, 37472428,   2,   4,  -2,   0,   0,   0,   2,  36,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,  -1, -10,   1, -833, 372, 1924, 231, 158, 242, 164, 15493, MAG, 0, IDLE, 1, 1
258, 37473412,   7,  -2,  -2,   0,   0,   0,   7,   3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,  -4,  -6,   1, -777, 458, 1854, 158, 160, 187, 183, 15493, MAG, 0, IDLE, 1, 1
259, 37474396,   6, -10,  -2,   0,   0,   0,  10, -25,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,  -3,  -1,   1, -777, 458, 1854, 158, 228, 191, 254, 15493, MAG, 0, IDLE, 1, 1
260, 37475380,  -2, -19,  -2,   0,   0,   0,  -8, -51,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,   3,   5,   1, -458, 371, 1946, 174, 310, 158, 288, 15493, MAG, 0, IDLE, 1, 1
261, 37476363,  -6, -24,  -1,   0,   0,   0, -24, -64,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,   5,   9,   1, -80, 219, 2041, 210, 380, 158, 322, 15493, MAG, 0, IDLE, 1, 1
262, 37477347,  -1, -26,  -2,   0,   0,   0, -15, -60,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,   2,  10,   2, 241, 177, 2083, 186, 352, 158, 317, 15493, MAG, 0, IDLE, 1, 1
263, 37478331,  -3, -25,  -3,   0,   0,   0,  -9, -46,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,   3,   9,   3, 472, 101, 2118, 176, 315, 158, 287, 15493, MAG, 0, IDLE, 1, 1
264, 37479314, -12, -19,  -4,   0,   0,   0, -22, -22,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,   9,   5,   3, 459, -38, 2132, 215, 300, 158, 230, 15493, MAG, 0, IDLE, 1, 1
265, 37480298, -11,  -9,  -4,   0,   0,   0, -26,  12,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 240.8, 1.12, 627,   8,  -1,   3, 132,   7, 2060, 233, 237, 170, 158, 15493, MAG, 0, IDLE, 1, 1
