loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 42844535,   5,  -1,  18,   0,   0,   0,   0,  33,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 241.6, 1.77, 621,  -3,  -7,  -8, 387, 125, 2048, 255, 158, 231, 204, 39437, 0, 0, IDLE, 0, 0
283, 42934055,   9, -21,   2,   0,   0,   0,  31, -22,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -5,   7,  -1,  -5,  41, 2074, 158, 235, 231, 314, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
284, 42935039,  10, -19,   1,   0,   0,   0,  29, -19,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -6,   6,  -1, 180, 106, 2061, 158, 228, 229, 304, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
285, 42936022,   8, -14,   1,   0,   0,   0,  21,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -5,   2,   0, 255, 150, 2053, 158, 190, 212, 248, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
286, 42937007,   8,  -9,   0,   0,   0,   0,  12,  14,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -4,  -1,   1, 214, 188, 2081, 166, 158, 204, 196, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
287, 42937990,   8,  -6,  -1,   0,   0,   0,   6,  26,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -4,  -3,   2,  63, 187, 2115, 193, 158, 222, 182, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
384, 42938974,   6,  -3,  -2,   0,   0,   0,   1,  30,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -3,  -5,   2, -107, 112, 2104, 205, 158, 221, 165, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
385, 42939957,   4,  -3,  -3,   0,   0,   0,  -6,  27,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -2,  -5,   3, -235,  12, 2042, 207, 168, 209, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
386, 42940941,   3,  -5,  -3,   0,   0,   0,  -9,  17,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -1,  -3,   3, -288, -70, 1988, 189, 174, 186, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
387, 42941925,   4,  -9,  -3,   0,   0,   0,  -7,   2,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.62, 621,  -1,  -1,   2, -288, -70, 1988, 158, 178, 158, 164, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
388, 42942908,   4, -14,  -3,   0,   0,   0,  -5, -13,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.22, 621,  -2,   2,   2, -223, -90, 1998, 158, 215, 162, 207, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
389, 42943892,   4, -19,  -3,   0,   0,   0,  -4, -27,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 0.22, 621,  -1,   5,   2, -62, -69, 2030, 158, 250, 163, 244, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
390, 42944876,   3, -20,  -3,   0,   0,   0,  -6, -32,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.7, 0.22, 621,   0,   6,   3, 115, -37, 2034, 158, 262, 158, 250, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
391, 42945859,   2, -16,  -4,   0,   0,   0,  -7, -20,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.7, 0.22, 621,   0,   4,   3, 203,   5, 2016, 160, 236, 158, 219, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
392, 42946842,   1, -10,  -4,   0,   0,   0,  -8,   2,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.7, 0.22, 621,   1,   0,   3, 188,  31, 2025, 164, 187, 158, 165, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
393, 42947827,  -1,  -6,  -5,   0,   0,   0, -10,  19,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   2,  -3,   4,  69,  53, 2051, 203, 188, 190, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
394, 42948811,  -3,  -5,  -5,   0,   0,   0, -12,  24,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   3,  -4,   4, -115,  59, 2048, 222, 195, 204, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
395, 42949795,  -3,  -4,  -6,   0,   0,   0, -11,  22,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   3,  -4,   4, -273,  40, 2008, 220, 196, 202, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
396, 42950778,  -4,  -5,  -6,   0,   0,   0, -10,  16,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   4,  -3,   3, -353, -19, 1977, 205, 196, 188, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
397, 42951760,  -3,  -8,  -5,   0,   0,   0,  -7,   6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   3,  -2,   3, -330, -57, 1992, 174, 188, 164, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
398, 42952746,  -1, -11,  -5,   0,   0,   0,  -1,  -7,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   2,   1,   4, -330, -57, 1992, 158, 202, 164, 188, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
399, 42953729,   0, -15,  -5,   0,   0,   0,   5, -19,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   1,   3,   4, -218, -67, 2021, 158, 233, 178, 232, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
400, 42954713,   1, -18,  -5,   0,   0,   0,   8, -25,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   0,   5,   3, -57, -79, 2023, 158, 249, 185, 256, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
401, 42955697,   2, -16,  -5,   0,   0,   0,   9, -20,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,  -1,   4,   3,  70, -65, 2005, 158, 236, 189, 248, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
402, 42956680,   4, -10,  -5,   0,   0,   0,  12,  -3,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,  -2,   0,   3, 119, -30, 2004, 158, 193, 197, 214, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
403, 42957664,   5,  -4,  -5,   0,   0,   0,  12,  17,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,  -2,  -4,   3,  62,   4, 2033, 172, 158, 213, 180, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
404, 42958648,   4,  -1,  -5,   0,   0,   0,   9,  29,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,  -2,  -6,   2, -59,  18, 2056, 202, 158, 236, 175, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
405, 42959632,   5,  -3,  -4,   0,   0,   0,   7,  26,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,  -2,  -5,   2, -187,  28, 2046, 194, 158, 223, 172, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
406, 42960616,   4,  -7,  -4,   0,   0,   0,   4,  11,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,  -1,  -2,   2, -250,  13, 2038, 158, 158, 178, 165, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
407, 42961612,   2, -10,  -3,   0,   0,   0,  -1,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.22, 621,   0,   0,   1, -238, -28, 2055, 158, 189, 164, 185, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
408, 42962583,   2, -12,  -2,   0,   0,   0,  -4, -12,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.00, 621,   0,   1,   0, -140, -23, 2082, 158, 206, 159, 200, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
409, 42963567,   4, -16,  -1,   0,   0,   0,  -1, -20,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.00, 621,  -1,   3,   0, -140, -23, 2082, 158, 228, 166, 231, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
410, 42964551,   4, -20,  -1,   0,   0,   0,   2, -29,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 242.7, 0.00, 621,  -2,   6,   0,   0, -12, 2086, 158, 254, 172, 264, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
411, 42965534,   3, -20,  -1,   0,   0,   0,   1, -30,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 241.2, 0.00, 621,  -1,   7,   0, 133, -39, 2056, 158, 255, 168, 262, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
412, 42966520,   3, -15,  -1,   0,   0,   0,   0, -15,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 241.2, 0.00, 621,  -1,   3,   0, 195, -54, 2027, 158, 217, 164, 221, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
413, 42967502,   4,  -9,   0,   0,   0,   0,   1,   8,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 241.2, 0.00, 621,  -2,  -1,   0, 156, -47, 2031, 158, 161, 167, 169, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
414, 42968485,   4,  -4,   0,   0,   0,   0,   1,  25,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 241.2, 0.00, 621,  -2,  -4,   0,  35, -46, 2048, 196, 158, 207, 167, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
415, 42969469,   4,  -3,  -1,   0,   0,   0,   0,  31,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 241.2, 0.00, 621,  -1,  -5,   0, -112, -49, 2042, 210, 158, 218, 163, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
512, 42970453,   3,  -5,   0,   0,   0,   0,  -3,  24,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 241.2, 0.00, 621,   0,  -4,  -1, -217, -58, 2019, 195, 158, 195, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
513, 42971439,   2,  -8,   0,   0,   0,   0,  -4,   9,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 241.2, 0.00, 621,   0,  -2,  -1, -255, -62, 2009, 164, 161, 160, 158, 39480, ANGLE_MODE|MAG, 0, IDLE, 1, 1
