loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 35931694,  -5, -32,  -9,   0,   0,   0, -22, -60,   0,   0,   0,   1,   1, -15, 1000,   0,  -8,  -3,   0, 236.7, 3.45, 618,   3,  13,  14, -240, 309, 1943, 191, 382, 158, 315, 0, 0, 0, IDLE, 0, 0
 19, 35950385,   8,   0,  -4,   0,   0,   0,  11,  37,   0,   0,   0,   1,   1, -15, 1000,   0,  -8,  -3,   0, 244.9, 3.15, 619,  -5,  -8,   0, -424,  30, 1640, 220, 158, 263, 186, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 20, 35951368,  -4, -15,  -4,   0,   0,   0, -21, -22,   0,   0,   0,   1,   1, -15, 1000,   0,  -7,  -3,   0, 244.9, 3.15, 619,   3,   3,   1, -390, 138, 1698, 197, 275, 158, 220, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 21, 35952353,  -7, -21,  -8,   0,   0,   0, -39, -58,   0,   0,   0,   1,   1, -15, 1000,   0,  -7,  -3,   0, 244.9, 3.15, 619,   5,   7,  10, -262, 290, 1891, 228, 393, 158, 292, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 22, 35953337, -10, -22, -13,   0,   0,   0, -42, -59,   0,   0,   0,   1,   1, -15, 1000,   0,  -7,  -3,   0, 244.9, 3.15, 619,   7,   7,   9,  95, 260, 2124, 231, 407, 158, 285, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 23, 35954319, -10, -25, -14,   0,   0,   0, -38, -54,   0,   0,   0,   1,   1, -14, 1000,   0,  -7,  -3,   0, 244.9, 3.15, 619,   7,   9,   9, 379, 150, 2303, 223, 398, 158, 280, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 24, 35955303,  -9, -25, -15,   0,   0,   0, -27, -46,   0,   0,   0,   1,   1, -14, 1000,   0,  -7,  -3,   0, 244.9, 3.15, 619,   6,   9,   9, 379, 150, 2303, 197, 360, 158, 263, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 25, 35956287,   6, -17, -16,   0,   0,   0,   8, -18,   0,   0,   0,   1,   1, -14, 1000,   0,  -8,  -3,   0, 244.9, 3.15, 619,  -4,   3,   9, 542, -15, 2379, 158, 255, 215, 250, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 26, 35957271,  11,  -6, -18,   0,   0,   0,  34,  23,   0,   0,   0,   1,   1, -14, 1000,   0,  -8,  -3,   0, 244.9, 3.15, 619,  -8,  -4,  13, 449, -161, 2263, 158, 159, 278, 211, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 27, 35958256,  14,  -2, -17,   0,   0,   0,  48,  47,   0,   0,   0,   1,   1, -14, 1000,   0,  -8,  -2,   0, 244.9, 3.15, 619, -10,  -7,   7, 302, -333, 2032, 211, 158, 362, 243, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 28, 35959238,  16,  -1, -15,   0,   0,   0,  41,  44,   0,   0,   0,   1,   1,  -8, 1000,   0,  -8,  -2,   0, 244.9, 3.15, 619, -11,  -7,   4, 144, -394, 1778, 211, 158, 348, 238, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 29, 35960222,  14,   0, -12,   0,   0,   0,  30,  38,   0,   0,   1,   1,   1,  -8, 1000,   0,  -8,  -2,   0, 244.9, 3.15, 619, -10,  -8,   3, -77, -352, 1455, 209, 158, 313, 221, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 30, 35961205,  12,   2,  -8,   0,   0,   0,  17,  33,   0,   0,   3,   1,   1,  -8, 1000,   0,  -8,  -2,   0, 244.9, 3.15, 619,  -8,  -9,  -2, -195, -184, 1224, 215, 158, 279, 204, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 31, 35962189,   4,  -7,  -5,   0,   0,   0,  -7,   8,   0,   0,   4,   1,   1,  -8, 1000,   0,  -7,  -2,   0, 244.9, 3.15, 619,  -3,  -3,  -1, -96, -39, 1317, 164, 165, 159, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
128, 35963175,  -6, -21,  -6,   0,   0,   0, -33, -32,   0,   0,   6,   1,   1,  -8, 1000,   0,  -7,  -2,   0, 244.9, 0.00, 619,   4,   6,   5,  93,  97, 1657, 231, 331, 158, 257, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
129, 35964156, -15, -27, -11,   0,   0,   0, -56, -59,   0,   0,   6,   1,   1,  -8, 1000,   0,  -7,  -2,   0, 244.9, 0.00, 619,  11,  10,  12, 237,  82, 2030, 284, 454, 158, 311, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
130, 35965140, -19, -26, -15,   0,   0,   0, -64, -55,   0,   0,   7,   1,   1,  -8, 1000,   0,  -7,  -1,   0, 244.9, 0.00, 619,  13,  10,  12, 332, -22, 2324, 299, 467, 158, 296, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
131, 35966124, -12, -24, -17,   0,   0,   0, -45, -39,   0,   0,   7,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619,   8,   9,  12, 367, -120, 2495, 247, 385, 158, 259, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
132, 35967108,   2, -26, -19,   0,   0,   0,   0, -27,   0,   0,   8,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619,  -1,   9,  15, 367, -120, 2495, 158, 280, 183, 261, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
133, 35968093,  14, -21, -21,   0,   0,   0,  43, -12,   0,   0,   8,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619, -10,   6,  15, 270, -202, 2476, 158, 247, 290, 328, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
134, 35969075,  19, -13, -22,   0,   0,   0,  62,  15,   0,   0,   8,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619, -13,   0,  14,  81, -300, 2275, 158, 181, 337, 305, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
135, 35970059,  18,  -4, -20,   0,   0,   0,  55,  42,   0,   0,   7,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619, -12,  -5,  11, -135, -303, 1948, 204, 158, 366, 269, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
136, 35971043,  18,   1, -19,   0,   0,   0,  41,  56,   0,   0,   5,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619, -13,  -9,  10, -303, -209, 1603, 241, 158, 378, 244, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
137, 35972026,  23,   3, -17,   0,   0,   0,  37,  55,   0,   0,   4,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619, -16, -10,   9, -331,   0, 1351, 242, 158, 380, 245, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
138, 35973010,  23,   3, -16,   0,   0,   0,  34,  44,   0,   0,   2,   1,   1,  -8, 1000,   0,  -8,  -1,   0, 241.3, 0.00, 619, -16, -10,   8, -257,  82, 1281, 222, 158, 356, 242, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
139, 35973994,  17,   1, -15,   0,   0,   0,  16,  29,   0,   0,   2,   1,   1,  -8, 1000,   0,  -7,  -1,   0, 241.3, 0.00, 619, -12,  -8,   8, -170, 191, 1454, 190, 158, 276, 195, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
140, 35974977,   8,  -2, -15,   0,   0,   0, -14,  11,   0,   0,   1,   1,   1,  -8, 1000,   0,  -7,  -1,   0, 241.3, 0.00, 619,  -5,  -6,  10,   8, 200, 1773, 186, 195, 202, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
141, 35975961,  -3,  -4, -16,   0,   0,   0, -45,  -3,   0,   0,   1,   1,   1,  -8, 1000,   0,  -7,  -1,   0, 241.3, 0.00, 619,   3,  -5,  12, 136,  40, 2086, 234, 278, 174, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
142, 35976945,  -9,  -6, -17,   0,   0,   0, -63, -11,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 241.3, 0.00, 619,   7,  -3,  11, 197, -233, 2222, 262, 327, 158, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
143, 35977928,  -1, -11, -17,   0,   0,   0, -47, -22,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 241.3, 0.00, 619,   2,   0,  11,  90, -389, 2173, 217, 312, 158, 188, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
144, 35978912,  12, -18, -19,   0,   0,   0,  -3, -36,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 241.3, 0.00, 619,  -8,   4,  13,  90, -389, 2173, 158, 295, 212, 278, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
145, 35979896,  20, -22, -20,   0,   0,   0,  34, -45,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 241.3, 0.00, 619, -13,   7,  14, -135, -423, 2023, 158, 323, 297, 387, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
146, 35980880,  16, -22, -19,   0,   0,   0,  34, -42,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 241.3, 0.00, 619, -10,   7,  11, -333, -381, 1857, 158, 317, 289, 374, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
147, 35981863,  13, -22, -18,   0,   0,   0,  16, -32,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 241.3, 0.00, 619,  -8,   7,   8, -427, -157, 1763, 158, 293, 245, 313, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
148, 35982847,  16, -25, -15,   0,   0,   0,  13, -28,   0,   0,   0,   1,   1,  -8, 1000,   1,  -8,  -1,   0, 241.3, 2.50, 619, -10,   9,   7, -320, 197, 1734, 158, 287, 241, 312, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
149, 35983829,  18, -26, -15,   0,   0,   0,  17, -24,   0,   0,   0,   1,   1,  -8, 1000,   1,  -8,  -1,   0, 241.3, 2.50, 619, -12,   9,   9, -98, 455, 1768, 158, 281, 253, 319, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
150, 35984814,  13, -23, -15,   0,   0,   0,   8, -12,   0,   0,   0,   1,   1,  -8, 1000,   1,  -8,  -1,   0, 241.3, 2.50, 619,  -9,   7,   9, 173, 498, 1847, 158, 252, 226, 263, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
151, 35985798,   5, -14, -14,   0,   0,   0, -14,  11,   0,   0,   0,   1,   1,  -8, 1000,   1,  -8,  -1,   0, 241.3, 2.50, 619,  -3,   2,   6, 365, 436, 1934, 169, 200, 178, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
152, 35986782,   0,  -1, -13,   0,   0,   0, -32,  46,   0,   0,   0,   1,   1,  -8, 1000,   1,  -8,  -1,   0, 243.3, 2.50, 619,   1,  -7,   7, 417, 319, 2026, 302, 242, 266, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
153, 35987765,  -4,   7, -13,   0,   0,   0, -39,  70,   0,   0,   0,   1,   1,  -8, 1000,   1,  -8,  -1,   0, 243.3, 2.50, 619,   3, -12,   9, 339,  80, 2108, 384, 264, 328, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
154, 35988749,  -2,   5, -14,   0,   0,   0, -33,  63,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   2, -11,   8, 339,  80, 2108, 354, 251, 313, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
155, 35989733,   4,   0, -14,   0,   0,   0, -12,  38,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -3,  -8,   8, 112, -141, 2138, 244, 198, 255, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
156, 35990717,  10,  -4, -13,   0,   0,   0,  10,  11,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -6,  -5,   8, -100, -213, 2089, 158, 170, 220, 182, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
157, 35991700,  10, -10, -15,   0,   0,   0,  18, -12,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -7,  -1,  12, -172, -158, 2033, 158, 228, 240, 254, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
158, 35992684,  10, -15, -17,   0,   0,   0,  15, -30,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -6,   3,  12, -136,   9, 2014, 158, 274, 236, 290, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
159, 35993668,  10, -20, -16,   0,   0,   0,  12, -41,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -6,   6,   8,  18, 243, 1966, 158, 303, 228, 316, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
256, 35994651,   8, -21, -13,   0,   0,   0,   6, -42,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -5,   7,   7, 204, 456, 1925, 158, 303, 209, 304, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
257, 35995635,   1, -19, -13,   0,   0,   0, -10, -30,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   0,   5,   9, 413, 570, 1958, 158, 276, 167, 236, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
258, 35996619,  -7, -16, -14,   0,   0,   0, -30, -14,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   5,   3,   9, 460, 501, 2037, 204, 286, 158, 190, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
259, 35997603, -11, -10, -13,   0,   0,   0, -42,   7,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   8,  -1,   7, 315, 330, 2075, 252, 281, 176, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
260, 35998598,  -9,  -7, -12,   0,   0,   0, -36,  23,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   7,  -3,   6,  86, 146, 2064, 273, 263, 210, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
261, 35999570,  -8,  -8, -11,   0,   0,   0, -23,  22,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   6,  -2,   6,  86, 146, 2064, 244, 236, 206, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
262, 36000554,  -6,  -8, -11,   0,   0,   0, -12,  16,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,   5,  -2,   6, -149, -52, 2024, 207, 211, 194, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
263, 36001538,   2,  -6,  -9,   0,   0,   0,   7,  16,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 2.50, 619,  -1,  -4,   4, -345, -183, 1978, 160, 159, 194, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
264, 36002522,   9,  -6,  -8,   0,   0,   0,  30,  13,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 0.37, 619,  -6,  -3,   4, -463, -178, 1941, 158, 161, 249, 219, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
265, 36003507,  10, -11,  -8,   0,   0,   0,  37,   1,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 0.37, 619,  -6,   0,   4, -397, -92, 1973, 158, 192, 262, 264, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
266, 36004489,   9, -13,  -8,   0,   0,   0,  29, -11,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 0.37, 619,  -6,   1,   5, -234,  48, 2038, 158, 221, 246, 276, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
267, 36005473,   9, -12,  -8,   0,   0,   0,  20, -12,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.3, 0.37, 619,  -6,   1,   4, -45, 231, 2080, 158, 221, 229, 258, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
268, 36006456,   6, -10,  -7,   0,   0,   0,   9,  -5,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -4,  -1,   3,  82, 307, 2090, 158, 202, 201, 215, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
269, 36007440,   1, -10,  -7,   0,   0,   0,  -7,   0,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   0,  -1,   3, 140, 290, 2104, 158, 192, 160, 165, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
270, 36008425,  -3, -10,  -7,   0,   0,   0, -19,   0,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   2,  -1,   3,  96, 208, 2125, 184, 217, 158, 162, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
271, 36009407,  -4,  -7,  -6,   0,   0,   0, -23,   6,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   3,  -3,   2, -61,  63, 2085, 209, 223, 170, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
272, 36010391,  -6,  -5,  -5,   0,   0,   0, -24,  14,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   5,  -4,   1, -220, -107, 2016, 232, 224, 186, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
273, 36011374,  -4,  -7,  -4,   0,   0,   0, -17,  11,   0,   0,  -1,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   3,  -3,   1, -326, -234, 1966, 206, 206, 175, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
274, 36012358,   2, -11,  -3,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -1,   0,   0, -326, -234, 1966, 158, 187, 169, 184, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
275, 36013344,   5, -14,  -2,   0,   0,   0,  14, -13,   0,   0,   0,   1,   1,  -8, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -3,   2,  -1, -344, -262, 1972, 158, 215, 198, 246, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
276, 36014326,   4, -16,  -2,   0,   0,   0,  14, -20,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -2,   3,  -1, -254, -223, 2003, 158, 230, 195, 260, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
277, 36015309,   3, -17,  -2,   0,   0,   0,   9, -21,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -2,   4,   0, -116, -98, 2033, 158, 232, 184, 251, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
278, 36016293,   4, -15,  -2,   0,   0,   0,   7, -13,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -2,   2,   1,   0,  60, 2032, 158, 214, 184, 232, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
279, 36017277,   1, -12,  -3,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   0,   0,   1,  53, 167, 2017, 158, 187, 169, 189, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
280, 36018262,  -3,  -9,  -2,   0,   0,   0, -10,   8,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   3,  -1,   0,  19, 153, 2033, 182, 188, 160, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
281, 36019244,  -2,  -7,  -2,   0,   0,   0, -13,  15,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,   2,  -3,   0, -66, 117, 2052, 201, 190, 176, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
282, 36020229,   2,  -5,  -2,   0,   0,   0,  -3,  19,   0,   0,   0,   1,   1,  -6, 1000,   1,  -7,  -1,   0, 243.4, 0.37, 619,  -1,  -4,   0, -190,  33, 2044, 185, 162, 186, 158, 69, ANGLE_MODE|MAG, 0, IDLE, 1, 1
