loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 41102596,   1,  -6,  -7,   0,   0,   0,   3,  17,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 244.4, 1.12, 621,   0,  -3,   9, -67, -13, 2088, 172, 164, 193, 158, 35217, 0, 0, IDLE, 0, 0
 22, 41124238, -11,  -7, -14,   0,   0,   0, -57,   2,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 239.5, 4.70, 621,   9,  -2,  10, -42, 409, 1860, 277, 313, 175, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 23, 41125222, -12, -16, -13,   0,   0,   0, -59, -21,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  10,   4,   7, -264, 200, 1800, 267, 363, 158, 205, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 24, 41126206,  -4, -22, -11,   0,   0,   0, -34, -41,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,   4,   8,   6, -327, -47, 1692, 208, 348, 158, 255, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 25, 41127189,   3, -24,  -7,   0,   0,   0,   0, -46,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  -1,   9,   0, -367, -321, 1621, 158, 305, 176, 296, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 26, 41128173,   6, -22,  -4,   0,   0,   0,  17, -34,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  -3,   7,   0, -367, -321, 1621, 158, 271, 209, 306, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 27, 41129159,   4, -24,  -2,   0,   0,   0,  18, -27,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  -2,   9,   1, -227, -395, 1649, 158, 259, 204, 296, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 28, 41130141,   5, -24,  -3,   0,   0,   0,  16, -20,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  -3,   9,   2, -20, -328, 1690, 158, 247, 203, 281, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 29, 41131124,  -1, -18,  -4,   0,   0,   0,  -1,  -6,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,   2,   5,   5, 108, -148, 1646, 158, 213, 163, 201, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 30, 41132108,  -7,  -8,  -6,   0,   0,   0, -16,  26,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,   6,  -2,   6, 218,  87, 1566, 237, 214, 204, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
 31, 41133092,  -8,  -3,  -7,   0,   0,   0, -24,  43,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,   6,  -5,   6, 274, 318, 1589, 294, 232, 247, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
128, 41134075,  -7,  -5,  -8,   0,   0,   0, -21,  39,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,   6,  -4,   7, 199, 422, 1685, 273, 225, 237, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
129, 41135059,  -1,  -1,  -9,   0,   0,   0,  -4,  36,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,   2,  -7,   7, -10, 423, 1771, 234, 185, 243, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
130, 41136043,   3,   2,  -8,   0,   0,   0,  13,  38,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  -1,  -9,   2, -177, 282, 1832, 220, 158, 266, 175, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
131, 41137027,   5,  -2,  -4,   0,   0,   0,  20,  25,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 4.70, 621,  -2,  -5,  -1, -198,   3, 1828, 193, 158, 248, 197, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
132, 41138011,   7, -10,  -1,   0,   0,   0,  21,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 1.40, 621,  -4,   0,  -2, -148, -244, 1780, 158, 187, 212, 236, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
133, 41138994,  10, -10,   0,   0,   0,   0,  24, -17,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 1.40, 621,  -6,   0,  -1,  -5, -394, 1806, 158, 211, 223, 276, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
134, 41139976,  12,  -8,   0,   0,   0,   0,  27, -11,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 239.5, 1.40, 621,  -8,  -2,   0,  -5, -394, 1806, 158, 193, 232, 268, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
135, 41140962,   8, -10,   0,   0,   0,   0,  16, -10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -5,   0,  -1, 214, -452, 1930, 158, 195, 202, 241, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
136, 41141945,   4, -10,   1,   0,   0,   0,  -1, -10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -1,  -1,   0, 295, -381, 2045, 158, 193, 162, 199, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
137, 41142929,   4,  -4,   1,   0,   0,   0,  -9,   4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -1,  -4,  -3, 282, -185, 2056, 171, 168, 158, 161, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
138, 41143913,   0,  -3,   3,   0,   0,   0, -16,  13,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 1.40, 621,   2,  -5,  -4, 184, -19, 2030, 208, 183, 172, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
139, 41144896,  -7, -10,   4,   0,   0,   0, -29,   2,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 1.40, 621,   7,   0,  -4,  28,  69, 1987, 235, 242, 158, 180, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
140, 41145880, -11, -22,   5,   0,   0,   0, -37, -29,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,   9,   7,  -4, -178, 128, 1918, 258, 344, 158, 263, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
141, 41146864,  -7, -27,   5,   0,   0,   0, -27, -50,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,   6,  11,  -4, -355, 107, 1855, 230, 366, 158, 313, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
142, 41147848,  -2, -26,   5,   0,   0,   0,  -7, -46,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,   2,  10,  -4, -396, -66, 1855, 184, 310, 158, 304, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
143, 41148831,   1, -22,   5,   0,   0,   0,   9, -27,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,   0,   8,  -3, -328, -274, 1918, 158, 242, 167, 270, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
144, 41149815,   5, -16,   4,   0,   0,   0,  19,  -4,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -2,   4,  -2, -232, -384, 1966, 158, 187, 194, 239, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
145, 41150799,  12,  -7,   4,   0,   0,   0,  32,  25,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -7,  -3,  -3, -232, -384, 1966, 200, 158, 275, 248, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
146, 41151783,  16,   0,   4,   0,   0,   0,  42,  47,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621, -10,  -7,  -3, -120, -390, 1991, 253, 158, 355, 274, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
147, 41152766,  13,  -1,   5,   0,   0,   0,  32,  46,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -8,  -6,  -4, -61, -359, 2014, 253, 158, 328, 250, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
148, 41153750,  11,   0,   5,   0,   0,   0,  16,  37,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.0, 1.40, 621,  -6,  -7,  -3, -127, -185, 2015, 238, 158, 279, 216, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
149, 41154734,  14,   4,   4,   0,   0,   0,  12,  34,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 1.40, 621,  -8, -10,  -2, -258,  55, 1986, 238, 158, 281, 216, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
150, 41155718,  13,   7,   4,   0,   0,   0,  11,  36,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 1.40, 621,  -7, -11,  -3, -378, 170, 1951, 245, 158, 283, 210, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
151, 41156701,   2,   2,   4,   0,   0,   0, -12,  21,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 1.40, 621,   0,  -8,  -4, -474, 139, 1929, 222, 170, 194, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
152, 41157685,  -5,  -5,   5,   0,   0,   0, -37,  -4,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 0.85, 621,   5,  -4,  -4, -521, 136, 1896, 247, 254, 158, 183, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
153, 41158669,  -2,  -9,   5,   0,   0,   0, -35, -22,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 0.85, 621,   3,  -1,  -4, -477, 108, 1904, 237, 287, 158, 228, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
154, 41159654,   0, -16,   6,   0,   0,   0, -19, -37,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.0, 0.85, 621,   1,   4,  -4, -303, -31, 1960, 204, 294, 158, 269, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
155, 41160636,  -3, -22,   6,   0,   0,   0, -16, -51,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   3,   8,  -4, -145, -167, 1990, 204, 331, 158, 307, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
156, 41161620,  -1, -18,   5,   0,   0,   0, -12, -42,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   2,   5,  -3, -34, -124, 1951, 193, 296, 158, 281, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
157, 41162604,   5,  -9,   4,   0,   0,   0,   4, -10,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,  -2,  -1,  -1, -34, -124, 1951, 158, 186, 168, 210, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
158, 41163588,   5,  -4,   2,   0,   0,   0,  12,  18,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,  -2,  -5,   1,  35, -29, 1920, 188, 158, 217, 193, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
159, 41164571,   0,  -2,   0,   0,   0,   0,   3,  28,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   2,  -6,   2, -18,  74, 1927, 208, 158, 213, 162, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
256, 41165555,  -2,  -1,  -1,   0,   0,   0,  -8,  27,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   3,  -6,   1, -147, 221, 1926, 228, 181, 210, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
257, 41166538,  -1,  -3,  -2,   0,   0,   0,  -8,  20,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   2,  -5,   2, -239, 330, 1949, 208, 178, 194, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
258, 41167522,  -2, -10,  -2,   0,   0,   0,  -7,  -1,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   3,   0,   2, -219, 318, 1993, 171, 195, 158, 174, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
259, 41168506,  -7, -18,  -2,   0,   0,   0, -14, -28,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.85, 621,   6,   5,   1, -132, 215, 2030, 193, 284, 158, 241, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
260, 41169492,  -6, -20,  -1,   0,   0,   0, -16, -38,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,   6,   6,  -1,  25, 147, 2034, 199, 312, 158, 266, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
261, 41170473,  -3, -19,   0,   0,   0,   0,  -6, -32,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,   3,   6,  -1, 223,  41, 2063, 174, 272, 158, 255, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
262, 41171457,  -1, -19,   0,   0,   0,   0,   5, -23,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,   2,   6,   0, 353, -125, 2101, 158, 238, 166, 246, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
263, 41172441,   0, -15,  -1,   0,   0,   0,   8, -10,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,   1,   3,   2, 353, -125, 2101, 158, 206, 175, 219, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
264, 41173425,   3,  -7,  -2,   0,   0,   0,  13,  14,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,  -1,  -2,   3, 331, -208, 2111, 167, 158, 201, 183, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
265, 41174408,   8,  -1,  -3,   0,   0,   0,  23,  35,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,  -4,  -6,   3, 213, -180, 2092, 216, 158, 281, 211, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
266, 41175392,  10,   0,  -4,   0,   0,   0,  28,  40,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,  -6,  -7,   4,  41, -94, 2059, 226, 158, 305, 221, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
267, 41176376,   9,  -2,  -5,   0,   0,   0,  22,  30,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,  -5,  -6,   4, -131, -17, 2008, 202, 158, 269, 206, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
268, 41177360,   7,  -5,  -5,   0,   0,   0,  11,  13,   0,   0,   0,   1,   1,  -1, 1000,   1,  -7,   0,   0, 243.5, 0.85, 621,  -3,  -3,   3, -252,  77, 1980, 163, 158, 206, 183, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
269, 41178343,   6, -12,  -4,   0,   0,   0,   3,  -8,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.12, 621,  -3,   1,   3, -236, 156, 2019, 158, 203, 184, 212, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
270, 41179329,   5, -19,  -4,   0,   0,   0,  -2, -30,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.12, 621,  -2,   6,   2, -106, 150, 2052, 158, 258, 172, 257, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
271, 41180311,   2, -24,  -3,   0,   0,   0,  -9, -44,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 243.5, 0.12, 621,   0,   9,   1,  78,  54, 2049, 166, 300, 158, 280, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
272, 41181296,  -2, -24,  -3,   0,   0,   0, -18, -43,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,   3,   9,   1, 243, -53, 2041, 190, 322, 158, 279, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
273, 41182278,  -2, -21,  -2,   0,   0,   0, -19, -28,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,   3,   7,   1, 339, -145, 2058, 192, 290, 158, 248, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
274, 41183262,   0, -18,  -2,   0,   0,   0, -12, -11,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,   2,   5,   2, 284, -224, 2100, 177, 237, 158, 208, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
275, 41184246,  -1, -13,  -3,   0,   0,   0,  -7,   6,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,   2,   2,   2,  92, -239, 2105, 168, 186, 158, 166, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
276, 41185229,   1,  -8,  -3,   0,   0,   0,  -3,  24,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,   1,  -2,   2,  92, -239, 2105, 193, 168, 195, 158, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
277, 41186213,   4,  -5,  -3,   0,   0,   0,   5,  34,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,  -1,  -4,   2, -133, -152, 2056, 207, 158, 230, 169, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
278, 41187197,   5,  -6,  -3,   0,   0,   0,  10,  29,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,  -2,  -3,   2, -301, -50, 1982, 195, 158, 229, 179, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
279, 41188180,   4,  -7,  -3,   0,   0,   0,   8,  18,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,  -1,  -2,   2, -391,  45, 1965, 172, 158, 202, 175, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
280, 41189166,   5,  -8,  -3,   0,   0,   0,   8,   9,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,  -2,  -1,   1, -345, 152, 2012, 158, 162, 187, 181, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
281, 41190148,   5, -12,  -2,   0,   0,   0,   7,  -2,   0,   0,   0,   1,   1,  -1, 1000,   2,  -7,   0,   0, 242.4, 0.12, 621,  -2,   1,   0, -171, 191, 2072, 158, 188, 186, 209, 35243, ANGLE_MODE|MAG, 0, IDLE, 1, 1
